event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:altitude,argos:best-level,argos:calcul-freq,argos:error-radius,argos:iq,argos:lat1,argos:lat2,argos:lc,argos:lon1,argos:lon2,argos:nb-mes,argos:nb-mes-120,argos:nb-mes-identical,argos:nopc,argos:orientation,argos:pass-duration,argos:sat-id,argos:semi-major,argos:semi-minor,argos:sensor-1,argos:sensor-2,argos:sensor-3,argos:sensor-4,argos:valid-location-algorithm,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
10017116917,true,2013-05-27 05:16:53.000,-170.27,24.682,,0.0,-136.0,401.6776113,,"08",24.682,24.682,"B",-170.27,-170.27,2,0,,3,,64.0,,,,1,150,209,52,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116918,true,2013-05-27 06:20:55.000,-170.262,24.675,,0.0,-123.0,401.6775896,,"58",24.675,24.675,"2",-170.262,-170.262,9,0,,3,,641.0,,,,2,154,208,51,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116919,true,2013-05-27 07:10:03.000,-170.273,24.641,,0.0,-129.0,401.6775919,,"48",24.641,24.641,"1",-170.273,-170.273,6,0,,3,,568.0,,,,2,154,209,51,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116920,true,2013-05-27 07:55:39.000,-170.266,24.645,,0.0,-120.0,401.6775882,,"58",24.645,24.645,"1",-170.266,-170.266,4,0,,3,,466.0,,,,2,153,209,50,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116921,true,2013-05-27 08:49:52.000,-170.262,24.597,,0.0,-123.0,401.6775896,,"48",24.597,24.597,"1",-170.262,-170.262,4,0,,3,,336.0,,,,2,152,208,53,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116922,true,2013-05-27 08:51:55.000,-170.257,24.594,,0.0,-124.0,401.6775906,,"50",24.594,24.594,"2",-170.257,-170.257,7,0,,3,,424.0,,,,2,150,209,52,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116923,true,2013-05-27 09:35:03.000,-170.24,24.568,,0.0,-121.0,401.6775919,,"58",24.568,24.568,"2",-170.24,-170.24,6,0,,3,,327.0,,,,2,145,209,50,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116924,true,2013-05-27 11:38:17.000,-170.218,24.534,,0.0,-137.0,401.6776247,,"07",24.534,24.534,"B",-170.218,-170.218,1,0,,3,,0.0,,,,6,148,209,116,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116925,true,2013-05-27 13:22:58.000,-170.137,24.284,,0.0,-122.0,401.6775872,,"08",24.284,24.284,"A",-170.137,-170.137,3,0,,3,,375.0,,,,1,147,209,53,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116926,true,2013-05-28 02:02:26.000,-170.084,23.587,,0.0,-124.0,401.6776425,,"00",23.587,23.587,"B",-170.084,-170.084,2,0,,3,,55.0,,,,3,147,212,50,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116927,true,2013-05-28 02:19:23.000,-170.102,23.572,,0.0,-140.0,401.677607,,"00",23.572,23.572,"B",-170.102,-170.102,1,0,,3,,0.0,,,,3,148,210,50,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116928,true,2013-05-28 03:12:47.000,-170.266,23.537,,0.0,-126.0,401.6775823,,"48",23.537,23.537,"1",-170.266,-170.266,4,0,,3,,232.0,,,,3,145,210,51,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116929,true,2013-05-28 03:43:32.000,-170.33,23.554,,0.0,-134.0,401.6775685,,"08",23.554,23.554,"B",-170.33,-170.33,2,0,,3,,186.0,,,,3,152,210,50,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116930,true,2013-05-28 04:09:53.000,-170.355,23.484,,0.0,-135.0,401.6775704,,"08",23.484,23.484,"B",-170.355,-170.355,2,0,,3,,64.0,,,,3,153,210,48,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116931,true,2013-05-28 04:50:28.000,-170.355,23.496,,0.0,-129.0,401.6775845,,"58",23.496,23.496,"2",-170.355,-170.355,8,0,,3,,606.0,,,,3,152,210,49,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116932,true,2013-05-28 07:35:06.000,-170.369,23.54,,0.0,-127.0,401.6775857,,"48",23.54,23.54,"1",-170.369,-170.369,5,0,,3,,534.0,,,,3,148,210,56,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116934,true,2013-05-28 08:38:22.000,-170.349,23.542,,0.0,-125.0,401.6775853,,"40",23.542,23.542,"1",-170.349,-170.349,5,0,,3,,584.0,,,,4,148,210,50,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116935,true,2013-05-28 15:35:40.000,-170.784,23.295,,0.0,-125.0,401.6775888,,"58",23.295,23.295,"2",-170.784,-170.784,5,0,,3,,313.0,,,,4,149,209,46,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116936,true,2013-05-28 16:11:08.000,-170.813,23.259,,0.0,-136.0,401.6775862,,"08",23.259,23.259,"B",-170.813,-170.813,2,0,,3,,149.0,,,,6,155,210,50,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116937,true,2013-05-28 17:14:22.000,-170.884,23.273,,0.0,-127.0,401.6775849,,"58",23.273,23.273,"2",-170.884,-170.884,6,0,,3,,404.0,,,,4,138,210,49,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116939,true,2013-05-28 19:59:07.000,-170.836,23.352,,0.0,-132.0,401.6775821,,"00",23.352,23.352,"A",-170.836,-170.836,3,0,,3,,325.0,,,,4,152,210,49,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116940,true,2013-05-28 20:55:22.000,-170.806,23.353,,0.0,-129.0,401.6775862,,"06",23.353,23.353,"A",-170.806,-170.806,3,0,,3,,434.0,,,,4,154,210,48,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116941,true,2013-05-28 21:09:35.000,-170.774,23.346,,0.0,-121.0,401.6775854,,"50",23.346,23.346,"3",-170.774,-170.774,8,0,,3,,638.0,,,,4,152,210,49,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116942,true,2013-05-28 21:39:36.000,-170.764,23.351,,0.0,-126.0,401.6775843,,"58",23.351,23.351,"2",-170.764,-170.764,5,0,,3,,616.0,,,,5,150,210,53,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116943,true,2013-05-29 02:10:07.000,-170.692,23.405,,0.0,-139.0,401.6776034,,"08",23.405,23.405,"B",-170.692,-170.692,2,0,,3,,377.0,,,,5,148,146,49,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116944,true,2013-05-29 03:30:57.000,-170.659,23.44,,0.0,-131.0,401.6776155,,"08",23.44,23.44,"B",-170.659,-170.659,2,0,,3,,58.0,,,,5,146,210,50,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116945,true,2013-05-29 04:25:46.000,-170.597,23.502,,0.0,-121.0,401.677586,,"58",23.502,23.502,"2",-170.597,-170.597,7,0,,3,,548.0,,,,5,144,211,49,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116946,true,2013-05-29 07:13:22.000,-170.474,23.583,,0.0,-133.0,401.6775844,,"08",23.583,23.583,"B",-170.474,-170.474,2,0,,3,,278.0,,,,5,148,210,51,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116947,true,2013-05-29 08:10:48.000,-170.47,23.593,,0.0,-131.0,401.677579,,"08",23.593,23.593,"B",-170.47,-170.47,2,0,,3,,46.0,,,,5,147,210,48,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116948,true,2013-05-29 08:24:11.000,-170.455,23.585,,0.0,-122.0,401.6775864,,"48",23.585,23.585,"1",-170.455,-170.455,5,0,,3,,504.0,,,,5,148,210,50,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116949,true,2013-05-29 08:55:45.000,-170.451,23.588,,0.0,-114.0,401.6775875,,"58",23.588,23.588,"1",-170.451,-170.451,5,1,,3,,520.0,,,,5,149,210,49,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116950,true,2013-05-29 15:10:38.000,-170.865,23.89,,0.0,-133.0,401.6775923,,"08",23.89,23.89,"A",-170.865,-170.865,3,0,,3,,280.0,,,,5,148,209,51,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116951,true,2013-05-29 16:02:28.000,-170.952,23.896,,0.0,-129.0,401.6775952,,"48",23.896,23.896,"1",-170.952,-170.952,5,0,,3,,433.0,,,,6,150,210,49,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116952,true,2013-05-29 16:25:52.000,-170.982,23.872,,0.0,-123.0,401.6775934,,"40",23.872,23.872,"1",-170.982,-170.982,6,0,,3,,395.0,,,,6,149,210,48,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116953,true,2013-05-29 16:49:53.000,-171.0,23.888,,0.0,-130.0,401.6775875,,"00",23.888,23.888,"A",-171.0,-171.0,3,0,,3,,403.0,,,,6,146,210,52,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116954,true,2013-05-29 19:17:36.000,-170.997,23.93,,0.0,-129.0,401.6775859,,"08",23.93,23.93,"B",-170.997,-170.997,1,0,,3,,0.0,,,,6,150,210,49,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116957,true,2013-05-29 20:52:04.000,-170.995,23.953,,0.0,-134.0,401.6775874,,"08",23.953,23.953,"B",-170.995,-170.995,1,0,,3,,0.0,,,,6,149,227,130,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116958,true,2013-05-30 02:02:36.000,-170.874,23.985,,0.0,-137.0,401.6776472,,"08",23.985,23.985,"B",-170.874,-170.874,2,0,,3,,60.0,,,,6,150,212,50,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116961,true,2013-05-30 04:47:22.000,-170.461,24.124,,0.0,-129.0,401.6775841,,"48",24.124,24.124,"1",-170.461,-170.461,7,0,,3,,438.0,,,,7,150,82,57,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116962,true,2013-05-30 08:11:29.000,-170.207,24.134,,0.0,-125.0,401.6775886,,"58",24.134,24.134,"0",-170.207,-170.207,4,0,,3,,422.0,,,,7,149,210,49,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116963,true,2013-05-30 08:32:20.000,-170.178,24.127,,0.0,-118.0,401.6775912,,"50",24.127,24.127,"1",-170.178,-170.178,4,1,,3,,332.0,,,,7,149,209,50,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116965,true,2013-05-30 15:57:07.000,-169.699,24.212,,0.0,-136.0,401.6775969,,"00",24.212,24.212,"B",-169.699,-169.699,2,0,,3,,79.0,,,,7,147,210,47,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116966,true,2013-05-30 16:27:58.000,-169.659,24.218,,0.0,-120.0,401.6775957,,"58",24.218,24.218,"0",-169.659,-169.659,8,0,,3,,531.0,,,,7,152,209,50,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116967,true,2013-05-30 17:34:17.000,-169.594,24.215,,0.0,-120.0,401.677593,,"58",24.215,24.215,"3",-169.594,-169.594,9,0,,3,,524.0,,,,8,149,210,49,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116968,true,2013-05-30 20:17:54.000,-169.43,24.249,,0.0,-135.0,401.6775975,,"08",24.249,24.249,"B",-169.43,-169.43,1,0,,3,,0.0,,,,9,144,193,32,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116969,true,2013-05-30 20:45:59.000,-169.402,24.19,,0.0,-121.0,401.6776019,,"48",24.19,24.19,"1",-169.402,-169.402,6,0,,3,,383.0,,,,8,142,209,47,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116970,true,2013-05-30 21:00:28.000,-169.447,24.183,,0.0,-116.0,401.6775939,,"40",24.183,24.183,"1",-169.447,-169.447,11,3,,3,,687.0,,,,8,143,209,51,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116971,true,2013-05-31 03:06:45.000,-169.298,23.791,,0.0,-125.0,401.6775701,,"08",23.791,23.791,"A",-169.298,-169.298,3,0,,3,,107.0,,,,8,149,210,48,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116972,true,2013-05-31 03:38:08.000,-169.215,23.765,,0.0,-121.0,401.6775838,,"46",23.765,23.765,"1",-169.215,-169.215,8,0,,3,,465.0,,,,8,149,210,49,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116973,true,2013-05-31 04:13:58.000,-169.196,23.719,,0.0,-133.0,401.6775814,,"08",23.719,23.719,"B",-169.196,-169.196,2,0,,3,,91.0,,,,9,147,210,49,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116974,true,2013-05-31 07:26:13.000,-168.979,23.623,,0.0,-131.0,401.6776066,,"08",23.623,23.623,"B",-168.979,-168.979,1,0,,3,,0.0,,,,9,149,210,51,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116975,true,2013-05-31 08:00:16.000,-168.936,23.658,,0.0,-124.0,401.6775872,,"58",23.658,23.658,"0",-168.936,-168.936,5,0,,3,,465.0,,,,9,147,210,49,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116976,true,2013-05-31 08:10:31.000,-168.946,23.652,,0.0,-114.0,401.6775884,,"50",23.652,23.652,"2",-168.946,-168.946,8,5,,3,,425.0,,,,9,149,210,51,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116977,true,2013-05-31 15:39:44.000,-168.445,23.745,,0.0,-134.0,401.6775906,,"48",23.745,23.745,"1",-168.445,-168.445,5,0,,3,,511.0,,,,9,149,210,17,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116978,true,2013-05-31 16:03:46.000,-168.405,23.757,,0.0,-118.0,401.6775878,,"50",23.757,23.757,"3",-168.405,-168.405,9,2,,3,,509.0,,,,9,147,210,51,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116979,true,2013-05-31 17:02:18.000,-168.279,23.82,,0.0,-123.0,401.6775853,,"48",23.82,23.82,"0",-168.279,-168.279,5,0,,3,,524.0,,,,9,150,210,49,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116980,true,2013-05-31 17:41:16.000,-168.32,23.834,,0.0,-136.0,401.6776108,,"06",23.834,23.834,"A",-168.32,-168.32,3,0,,3,,119.0,,,,9,150,210,48,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116981,true,2013-05-31 20:34:46.000,-168.157,23.868,,0.0,-121.0,401.677588,,"58",23.868,23.868,"1",-168.157,-168.157,7,0,,3,,388.0,,,,10,149,210,51,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116982,true,2013-05-31 20:40:30.000,-168.155,23.87,,0.0,-114.0,401.6775891,,"58",23.87,23.87,"3",-168.155,-168.155,10,2,,3,,557.0,,,,10,149,210,50,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116983,true,2013-06-01 02:56:28.000,-167.719,23.978,,0.0,-127.0,401.6775899,,"58",23.978,23.978,"2",-167.719,-167.719,7,0,,3,,578.0,,,,10,147,210,49,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116984,true,2013-06-01 03:13:51.000,-167.731,23.987,,0.0,-120.0,401.6775873,,"40",23.987,23.987,"1",-167.731,-167.731,6,0,,3,,403.0,,,,10,148,210,51,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116985,true,2013-06-01 04:52:03.000,-167.6,24.09,,0.0,-136.0,401.6776138,,"07",24.09,24.09,"B",-167.6,-167.6,2,0,,3,,118.0,,,,10,148,210,51,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116986,true,2013-06-01 07:02:39.000,-167.662,24.127,,0.0,-138.0,401.6775564,,"08",24.127,24.127,"B",-167.662,-167.662,2,0,,3,,142.0,,,,138,149,212,50,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116987,true,2013-06-01 07:53:09.000,-167.632,24.203,,0.0,-114.0,401.6775898,,"56",24.203,24.203,"2",-167.632,-167.632,4,2,,3,,257.0,,,,11,149,210,50,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116988,true,2013-06-01 07:54:31.000,-167.627,24.203,,0.0,-124.0,401.6775904,,"40",24.203,24.203,"1",-167.627,-167.627,7,0,,3,,639.0,,,,11,149,210,50,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116989,true,2013-06-01 08:48:30.000,-167.609,24.208,,0.0,-134.0,401.6775862,,"08",24.208,24.208,"B",-167.609,-167.609,2,0,,3,,104.0,,,,11,150,210,49,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116990,true,2013-06-01 15:31:11.000,-167.541,24.354,,0.0,-128.0,401.6775874,,"58",24.354,24.354,"2",-167.541,-167.541,6,0,,3,,301.0,,,,11,149,210,49,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116991,true,2013-06-01 15:37:56.000,-167.512,24.356,,0.0,-121.0,401.677587,,"50",24.356,24.356,"3",-167.512,-167.512,7,0,,3,,352.0,,,,11,148,210,51,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116992,true,2013-06-01 16:32:53.000,-167.462,24.401,,0.0,-124.0,401.6775872,,"48",24.401,24.401,"2",-167.462,-167.462,6,0,,3,,496.0,,,,11,139,210,54,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116993,true,2013-06-01 17:18:56.000,-167.42,24.44,,0.0,-134.0,401.6775883,,"58",24.44,24.44,"2",-167.42,-167.42,5,0,,3,,385.0,,,,11,155,210,58,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116994,true,2013-06-01 20:14:34.000,-167.313,24.518,,0.0,-121.0,401.6775849,,"48",24.518,24.518,"1",-167.313,-167.313,6,0,,3,,446.0,,,,12,154,211,49,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116995,true,2013-06-01 20:19:17.000,-167.318,24.518,,0.0,-120.0,401.6775837,,"58",24.518,24.518,"1",-167.318,-167.318,5,0,,3,,394.0,,,,12,154,211,49,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116996,true,2013-06-02 02:46:47.000,-167.463,24.555,,0.0,-126.0,401.6775833,,"58",24.555,24.555,"2",-167.463,-167.463,7,0,,3,,563.0,,,,12,153,210,51,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116997,true,2013-06-02 02:49:33.000,-167.463,24.542,,0.0,-128.0,401.677586,,"50",24.542,24.542,"2",-167.463,-167.463,6,0,,3,,511.0,,,,12,153,210,50,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116998,true,2013-06-02 04:27:45.000,-167.5,24.61,,0.0,-126.0,401.6775877,,"48",24.61,24.61,"1",-167.5,-167.5,5,0,,3,,378.0,,,,12,155,211,49,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017116999,true,2013-06-02 04:51:47.000,-167.544,24.627,,0.0,-122.0,401.6775858,,"50",24.627,24.627,"2",-167.544,-167.544,7,0,,3,,508.0,,,,12,153,211,48,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017117000,true,2013-06-02 07:31:12.000,-167.677,24.705,,0.0,-118.0,401.6775876,,"58",24.705,24.705,"2",-167.677,-167.677,5,1,,3,,466.0,,,,12,147,209,58,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017117001,true,2013-06-02 07:36:17.000,-167.685,24.704,,0.0,-122.0,401.6775877,,"58",24.704,24.704,"2",-167.685,-167.685,7,0,,3,,547.0,,,,12,154,208,65,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017117002,true,2013-06-02 08:24:09.000,-167.686,24.725,,0.0,-121.0,401.6775866,,"58",24.725,24.725,"0",-167.686,-167.686,4,0,,3,,355.0,,,,12,152,210,51,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
10017117004,true,2013-06-02 15:12:18.000,-167.837,24.852,,0.0,-122.0,401.6775889,,"48",24.852,24.852,"2",-167.837,-167.837,10,0,,3,,649.0,,,,13,153,210,49,"1","argos-doppler-shift","Pseudorca crassidens","128883-SPOT5","128883-PcNHI-2013-SPOT5","False Killer Whales - Hawaiian Islands- PIFSC"
