# dists
0.000000000000000000e+00,0.000000000000000000e+00
2.383203270417889374e+00,0.000000000000000000e+00
4.766406540835778749e+00,0.000000000000000000e+00
7.149609811253668568e+00,1.884424358443445726e+02
9.532813081671557498e+00,1.884424358443445726e+02
1.191601635208944643e+01,3.768848716886891452e+02
1.429921962250733714e+01,3.768848716886891452e+02
1.668242289292522429e+01,1.130654615066067436e+03
1.906562616334311500e+01,1.319097050910412008e+03
2.144882943376100570e+01,1.507539486754756581e+03
2.383203270417889286e+01,2.449751665976479217e+03
2.621523597459678356e+01,2.638194101820824017e+03
2.859843924501467427e+01,3.391963845198202307e+03
3.098164251543256142e+01,3.391963845198202307e+03
3.336484578585044858e+01,3.580406281042546652e+03
3.574804905626834284e+01,4.522618460264269743e+03
3.813125232668622999e+01,4.899503331952958433e+03
4.051445559710411715e+01,5.653273075330336724e+03
4.289765886752201141e+01,5.841715511174681524e+03
4.528086213793989856e+01,5.841715511174681524e+03
4.766406540835778571e+01,6.783927690396404614e+03
5.004726867877567997e+01,6.783927690396404614e+03
5.243047194919356713e+01,7.537697433773782905e+03
5.481367521961145428e+01,8.103024741306816395e+03
5.719687849002934854e+01,9.233679356372884286e+03
5.958008176044723569e+01,9.987449099750261666e+03
6.196328503086512285e+01,1.074121884312764087e+04
6.434648830128301711e+01,1.111810371481632865e+04
6.672969157170089716e+01,1.130654615066067345e+04
6.911289484211879142e+01,1.243720076572674225e+04
7.149609811253668568e+01,1.281408563741543003e+04
7.387930138295456572e+01,1.394474025248149883e+04
7.626250465337245998e+01,1.469850999585887621e+04
7.864570792379035424e+01,1.507539486754756581e+04
8.102891119420823429e+01,1.564072217508059839e+04
8.341211446462612855e+01,1.639449191845797759e+04
8.579531773504402281e+01,1.733670409767969977e+04
8.817852100546190286e+01,1.771358896936838937e+04
9.056172427587979712e+01,1.827891627690142195e+04
9.294492754629769138e+01,1.827891627690142195e+04
9.532813081671557143e+01,1.884424358443445817e+04
9.771133408713346569e+01,1.940957089196749075e+04
1.000945373575513599e+02,1.940957089196749075e+04
1.024777406279692400e+02,1.959801332781183373e+04
1.048609438983871343e+02,1.959801332781183373e+04
1.072441471688050285e+02,1.978645576365618035e+04
1.096273504392229086e+02,1.978645576365618035e+04
1.120105537096408028e+02,1.978645576365618035e+04
1.143937569800586971e+02,1.978645576365618035e+04
1.167769602504765771e+02,1.978645576365618035e+04
