# dists
0.000000000000000000e+00,0.000000000000000000e+00
4.189368327559371608e+00,0.000000000000000000e+00
8.378736655118743215e+00,4.061792739005174724e+01
1.256810498267811482e+01,1.624717095602069890e+02
1.675747331023748643e+01,6.092689108507762512e+02
2.094684163779685804e+01,1.624717095602070003e+03
2.513620996535622965e+01,2.355839788623001368e+03
2.932557829291560125e+01,3.046344554253881142e+03
3.351494662047497286e+01,3.980556884225071371e+03
3.770431494803434447e+01,5.117858851146520465e+03
4.189368327559371608e+01,6.255160818067969558e+03
4.608305160315308768e+01,7.189373148039159787e+03
5.027241993071245929e+01,8.164203405400401607e+03
5.446178825827183090e+01,9.342123299711902291e+03
5.865115658583120251e+01,1.072313283097366184e+04
6.284052491339057411e+01,1.186043479789511002e+04
6.702989324094994572e+01,1.283526505525635184e+04
7.121926156850932443e+01,1.413503873173800821e+04
7.540862989606868894e+01,1.519110484387935321e+04
7.959799822362805344e+01,1.620655302863064753e+04
8.378736655118743215e+01,1.738447292294214640e+04
8.797673487874681086e+01,1.872486452681385708e+04
9.216610320630617537e+01,2.026834576763582299e+04
9.635547153386553987e+01,2.140564773455727118e+04
1.005448398614249186e+02,2.238047799191851300e+04
1.047342081889842973e+02,2.388334130535042641e+04
1.089235765165436618e+02,2.562991218312265119e+04
1.131129448441030263e+02,2.697030378699436187e+04
1.173023131716624050e+02,2.802636989913570505e+04
1.214916814992217837e+02,2.965108699473777597e+04
1.256810498267811482e+02,3.066653517948907029e+04
1.298704181543405127e+02,3.208816263814088234e+04
1.340597864818998914e+02,3.281928533116180915e+04
1.382491548094592702e+02,3.399720522547331348e+04
1.424385231370186489e+02,3.472832791849424393e+04
1.466278914645779992e+02,3.533759682934502052e+04
1.508172597921373779e+02,3.590624781280574825e+04
1.550066281196967566e+02,3.639366294148636371e+04
1.591959964472561069e+02,3.700293185233714030e+04
1.633853647748154856e+02,3.740911112623765803e+04
1.675747331023748643e+02,3.769343661796802189e+04
1.717641014299342430e+02,3.801838003708843462e+04
1.759534697574936217e+02,3.822146967403869348e+04
1.801428380850529720e+02,3.826208760142874962e+04
1.843322064126123507e+02,3.834332345620884735e+04
1.885215747401717294e+02,3.842455931098895235e+04
1.927109430677310797e+02,3.842455931098895235e+04
1.969003113952904584e+02,3.842455931098895235e+04
2.010896797228498372e+02,3.842455931098895235e+04
2.052790480504091875e+02,3.842455931098895235e+04
