# dists
0.000000000000000000e+00,0.000000000000000000e+00
4.326376167621827307e+00,1.270207092774188169e+02
8.652752335243654613e+00,1.270207092774188169e+02
1.297912850286548192e+01,5.080828371096752676e+02
1.730550467048730923e+01,8.891449649419316756e+02
2.163188083810913653e+01,1.905310639161282097e+03
2.595825700573096384e+01,2.921476313380632746e+03
3.028463317335279115e+01,3.112007377296760751e+03
3.461100934097461845e+01,3.683600569045145676e+03
3.893738550859644931e+01,4.699766243264496552e+03
4.326376167621827307e+01,5.588911208206427546e+03
4.759013784384009682e+01,6.795607946341906427e+03
5.191651401146192768e+01,7.367201138090291352e+03
5.624289017908375854e+01,8.256346103032223255e+03
6.056926634670558229e+01,9.844104968999958146e+03
6.489564251432740605e+01,1.047920851538705210e+04
6.922201868194923691e+01,1.136835348032898401e+04
7.354839484957106777e+01,1.238451915454833397e+04
7.787477101719289863e+01,1.352770553804510382e+04
8.220114718481471527e+01,1.428982979370961584e+04
8.652752335243654613e+01,1.473440227618058270e+04
9.085389952005837699e+01,1.536950582256767666e+04
9.518027568768019364e+01,1.632216114214831759e+04
9.950665185530202450e+01,1.695726468853541155e+04
1.038330280229238554e+02,1.759236823492250551e+04
1.081594041905456862e+02,1.835449249058701753e+04
1.124857803581675171e+02,1.892608568233540427e+04
1.168121565257893337e+02,1.930714781016765846e+04
1.211385326934111646e+02,1.968820993799991629e+04
1.254649088610329954e+02,2.019629277510959218e+04
1.297912850286548121e+02,2.051384454830313916e+04
1.341176611962766572e+02,2.095841703077410421e+04
1.384440373638984738e+02,2.191107235035474514e+04
1.427704135315202905e+02,2.241915518746442103e+04
1.470967896991421355e+02,2.318127944312893305e+04
1.514231658667639522e+02,2.375287263487731980e+04
1.557495420343857973e+02,2.489605901837408601e+04
1.600759182020076139e+02,2.553116256476117996e+04
1.644022943696294305e+02,2.591222469259343779e+04
1.687286705372512756e+02,2.648381788434182090e+04
1.730550467048730923e+02,2.692839036681278958e+04
1.773814228724949089e+02,2.730945249464504377e+04
1.817077990401167540e+02,2.743647320392246547e+04
1.860341752077385706e+02,2.756349391319988354e+04
1.903605513753603873e+02,2.756349391319988354e+04
1.946869275429822324e+02,2.762700426783859075e+04
1.990133037106040490e+02,2.762700426783859075e+04
2.033396798782258941e+02,2.762700426783859075e+04
2.076660560458477107e+02,2.762700426783859075e+04
2.119924322134695274e+02,2.762700426783859075e+04
