tag-id,animal-id,animal-taxon,deploy-on-date,deploy-off-date,animal-birth-hatch-latitude,animal-birth-hatch-longitude,animal-comments,animal-death-comments,animal-exact-date-of-birth,animal-group-id,animal-latest-date-born,animal-life-stage,animal-marker-id,animal-mass,animal-mates,animal-mortality-latitude,animal-mortality-longitude,animal-mortality-type,animal-nickname,animal-offspring,animal-parents,animal-reproductive-condition,animal-ring-id,animal-sex,animal-siblings,animal-taxon-detail,attachment-type,behavior-according-to,capture-handling-time,capture-latitude,capture-longitude,capture-timestamp,data-processing-software,dba-comments,deploy-off-latitude,deploy-off-longitude,deploy-off-measurements,deploy-off-person,deploy-off-sampling,deploy-on-latitude,deploy-on-longitude,deploy-on-measurements,deploy-on-person,deploy-on-sampling,deployment-comments,deployment-end-comments,deployment-end-type,deployment-id,duty-cycle,geolocator-calibration,geolocator-light-threshold,geolocator-sensor-comments,geolocator-sun-elevation-angle,georeference-protocol,habitat-according-to,locality-according-to,location-accuracy-comments,manipulation-comments,manipulation-type,outlier-comments,study-site,tag-beacon-frequency,tag-comments,tag-failure-comments,tag-firmware,tag-manufacturer-name,tag-mass,tag-model,tag-processing-type,tag-production-date,tag-readout-method,tag-serial-no
2001MX-ST15-10834,2001MX-Bph-10834,Balaenoptera physalus,2001-03-22 23:40:00.000,2001-04-11 23:31:00.000,,,,,,,,adult,,,,,,,,,,no calves,,,,,implant,,,,,,,,,,,,,24.488,-110.539,,,,,,,2001MX-10834,,,,,,,,,,,none,,,,,,,"Telonics, Inc",,ST-15,,,satellite,470474
2001MX-ST15-10843,2001MX-Bph-10843,Balaenoptera physalus,2001-03-26 16:45:00.000,2001-04-21 15:45:00.000,,,,,,,,adult,,,,,,,,,,no calves,,,,,implant,,,,,,,,,,,,,26.021,-111.067,,,,,,,2001MX-10843,,,,,,,,,,,none,,,,,,,"Telonics, Inc",,ST-15,,,satellite,470485
2001MX-ST15-10836,2001MX-Bph-10836,Balaenoptera physalus,2001-03-26 21:10:00.000,2001-08-26 23:50:00.000,,,,,,,,adult,,,,,,,,,,no calves,,,,,implant,,,,,,,,,,,,,25.917,-111.108,,,,,,,2001MX-10836,,,,,,,,,,,none,,,,,,,"Telonics, Inc",,ST-15,,,satellite,470473
2001MX-ST15-23038,2001MX-Bph-23038,Balaenoptera physalus,2001-03-27 18:27:00.000,2001-07-23 15:27:00.000,,,,,,,,adult,,,,,,,,,,no calves,,,,,implant,,,,,,,,,,,,,25.878,-111.138,,,,,,,2001MX-23038,,,,,,,,,,,none,,,,,,,"Telonics, Inc",,ST-15,,,satellite,469004
2001MX-ST15-10833,2001MX-Bph-10833,Balaenoptera physalus,2001-03-27 21:32:00.000,2001-04-28 02:20:00.000,,,,,,,,adult,,,,,,,,,,no calves,,,,,implant,,,,,,,,,,,,,25.789,-111.194,,,,,,,2001MX-10833,,,,,,,,,,,none,,,,,,,"Telonics, Inc",,ST-15,,,satellite,470476
2001MX-ST15-00849,2001MX-Bph-00849,Balaenoptera physalus,2001-03-30 23:57:00.000,2001-09-22 15:32:00.000,,,,,,,,adult,,,,,,,,,,no calves,,,,,implant,,,,,,,,,,,,,25.791,-111.197,,,,,,,2001MX-00849,,,,,,,,,,,none,,,,,,,"Telonics, Inc",,ST-15,,,satellite,469010
2001MX-ST15-10824,2001MX-Bph-10824,Balaenoptera physalus,2001-03-31 18:44:00.000,2001-04-20 02:02:00.000,,,,,,,,adult,,,,,,,,,,no calves,,,,,implant,,,,,,,,,,,,,25.912,-111.105,,,,,,,2001MX-10824,,,,,,,,,,,none,,,,,,,"Telonics, Inc",,ST-15,,,satellite,469001
2001MX-ST15-00830,2001MX-Bph-00830,Balaenoptera physalus,2001-03-31 22:02:00.000,2001-05-27 12:43:00.000,,,,,,,,adult,,,,,,,,,,no calves,,,,,implant,,,,,,,,,,,,,25.902,-111.151,,,,,,,2001MX-00830,,,,,,,,,,,none,,,,,,,"Telonics, Inc",,ST-15,,,satellite,470480
