# radii,kt_mito
0.000000000000000000e+00,0.000000000000000000e+00
6.284784200008848742e+00,1.058827128107130591e+02
1.256956840001769748e+01,4.909107593951242166e+02
1.885435260002654445e+01,1.087704231600961521e+03
2.513913680003539497e+01,2.059900049226599549e+03
3.142392100004424549e+01,3.022470165687627286e+03
3.770870520005308890e+01,4.475951041543779866e+03
4.399348940006193942e+01,6.025688929046033991e+03
5.027827360007078994e+01,7.719812334017443391e+03
5.656305780007964046e+01,9.779712383244042940e+03
6.284784200008849098e+01,1.196474654761057536e+04
6.913262620009733439e+01,1.414978071197710960e+04
7.541741040010617780e+01,1.674872002642188454e+04
8.170219460011503543e+01,1.923215092689133598e+04
8.798697880012387884e+01,2.173483322969000801e+04
9.427176300013273647e+01,2.388136458939810109e+04
1.005565472001415799e+02,2.593163893746009126e+04
1.068413314001504233e+02,2.763538804359611095e+04
1.131261156001592809e+02,2.945464556370745413e+04
1.194108998001681243e+02,3.119689747450191135e+04
1.256956840001769820e+02,3.264075264919345500e+04
1.319804682001858112e+02,3.416161343320187734e+04
1.382652524001946688e+02,3.537445177994277037e+04
1.445500366002035264e+02,3.647178171270834719e+04
1.508348208002123556e+02,3.779050277225995524e+04
1.571196050002212132e+02,3.896483831434240710e+04
1.634043892002300709e+02,3.991778272963882773e+04
1.696891734002389285e+02,4.081297293794758298e+04
1.759739576002477577e+02,4.176591735324399633e+04
1.822587418002566153e+02,4.259372765340048500e+04
1.885435260002654729e+02,4.342153795355696639e+04
1.948283102002743021e+02,4.414346554090274003e+04
2.011130944002831598e+02,4.485576742708389793e+04
2.073978786002920174e+02,4.537555528997285001e+04
2.136826628003008466e+02,4.598197446334330016e+04
2.199674470003097042e+02,4.644400811924459413e+04
2.262522312003185618e+02,4.678090766000595613e+04
2.325370154003273910e+02,4.702155018912121159e+04
2.388217996003362487e+02,4.727181841940107552e+04
2.451065838003451063e+02,4.739695253454101476e+04
2.513913680003539639e+02,4.749320954618711403e+04
2.576761522003628215e+02,4.754133805201016366e+04
2.639609364003716223e+02,4.759909225899782905e+04
2.702457206003804799e+02,4.762796936249166174e+04
2.765305048003893376e+02,4.764722076482087868e+04
2.828152890003981952e+02,4.764722076482087868e+04
2.891000732004070528e+02,4.764722076482087868e+04
2.953848574004159104e+02,4.764722076482087868e+04
3.016696416004247112e+02,4.764722076482087868e+04
3.079544258004335688e+02,4.764722076482087868e+04
