# radii,kt_mito
0.000000000000000000e+00,0.000000000000000000e+00
1.018076284578191348e+01,3.800709549954364661e+02
2.036152569156382697e+01,1.209316674985479722e+03
3.054228853734574045e+01,2.833256209965980815e+03
4.072305138312765393e+01,5.096405987438806733e+03
5.090381422890956742e+01,7.635971004908314171e+03
6.108457707469148090e+01,1.119481721986558296e+04
7.126533992047339439e+01,1.539287367731517770e+04
8.144610276625530787e+01,1.933179084726788278e+04
9.162686561203722135e+01,2.377171063971457261e+04
1.018076284578191348e+02,2.798704304966395648e+04
1.119883913036010483e+02,3.133857783462371663e+04
1.221691541493829618e+02,3.432731761708782869e+04
1.323499169951648753e+02,3.731605739955194440e+04
1.425306798409467888e+02,4.042572884951460583e+04
1.527114426867287023e+02,4.306894958198286622e+04
1.628922055325106157e+02,4.633410460444366618e+04
1.730729683782925292e+02,4.864908223941586766e+04
1.832537312240744427e+02,5.163782202187998337e+04
1.934344940698563562e+02,5.457473394684471714e+04
2.036152569156382697e+02,5.711429896431422821e+04
2.137960197614201832e+02,5.946382850428601523e+04
2.239767826072020966e+02,6.202066947425531544e+04
2.341575454529840101e+02,6.437019901422710245e+04
2.443383082987659236e+02,6.665062474419972568e+04
2.545190711445478371e+02,6.865463523417565739e+04
2.646998339903297506e+02,7.038223048415491940e+04
2.748805968361116356e+02,7.240351692663064750e+04
2.850613596818935775e+02,7.385469693661322526e+04
2.952421225276755194e+02,7.540953266159455234e+04
3.054228853734574045e+02,7.687798862407692650e+04
3.156036482192392896e+02,7.786271791656510322e+04
3.257844110650212315e+02,7.893382697155223286e+04
3.359651739108031734e+02,7.995310816904000239e+04
3.461459367565850584e+02,8.107604508152652124e+04
3.563266996023669435e+02,8.187073889651696663e+04
3.665074624481488854e+02,8.261360485400805192e+04
3.766882252939308273e+02,8.337374676399893360e+04
3.868689881397127124e+02,8.403023295899103687e+04
3.970497509854945974e+02,8.451395962898523430e+04
4.072305138312765393e+02,8.496313439397983893e+04
4.174112766770584813e+02,8.529137749147589784e+04
4.275920395228403663e+02,8.541230915897444356e+04
4.377728023686222514e+02,8.548141296897361462e+04
4.479535652144041933e+02,8.551596487397320743e+04
4.581343280601861352e+02,8.551596487397320743e+04
4.683150909059680203e+02,8.551596487397320743e+04
4.784958537517499053e+02,8.551596487397320743e+04
4.886766165975318472e+02,8.551596487397320743e+04
4.988573794433137891e+02,8.551596487397320743e+04
