# radii,kt_mito
0.000000000000000000e+00,0.000000000000000000e+00
2.792976983909337019e+00,2.063223333907562917e+01
5.585953967818674037e+00,1.031611666953781565e+02
8.378930951728010612e+00,2.187016733942016913e+02
1.117190793563734807e+01,3.837595401068066963e+02
1.396488491954668554e+01,6.189670001722688539e+02
1.675786190345602122e+01,8.706802469089915348e+02
1.955083888736535869e+01,1.180163746995126075e+03
2.234381587127469615e+01,1.522658820423781435e+03
2.513679285518403361e+01,1.951809273876554698e+03
2.792976983909337108e+01,2.405718407336218661e+03
3.072274682300270854e+01,2.876133327467142863e+03
3.351572380691204245e+01,3.391939160944033574e+03
3.630870079082138346e+01,3.932503674427814985e+03
3.910167777473071737e+01,4.501953314586302440e+03
4.189465475864005839e+01,5.087908741416050361e+03
4.468763174254939230e+01,5.702749294920504326e+03
4.748060872645872621e+01,6.334095635096218757e+03
5.027358571036806723e+01,7.118120501981092275e+03
5.306656269427740114e+01,7.893892475530336014e+03
5.585953967818674215e+01,8.603641302394536979e+03
5.865251666209607606e+01,9.305137235923109984e+03
6.144549364600541708e+01,1.005202408279764677e+04
6.423847062991475809e+01,1.076589935632966444e+04
6.703144761382408490e+01,1.158706224322487469e+04
6.982442459773342591e+01,1.233807553676722637e+04
7.261740158164276693e+01,1.300243345028546173e+04
7.541037856555209373e+01,1.370392938381403292e+04
7.820335554946143475e+01,1.443018399734949526e+04
8.099633253337077576e+01,1.503677165751831853e+04
8.378930951728011678e+01,1.568462378436529434e+04
8.658228650118944358e+01,1.628295855119848784e+04
8.937526348509878460e+01,1.686478753136041996e+04
9.216824046900812561e+01,1.738471981150512511e+04
9.496121745291745242e+01,1.791290498498546367e+04
9.775419443682679344e+01,1.839157279845201629e+04
1.005471714207361345e+02,1.882072325190479023e+04
1.033401484046454755e+02,1.918797700534033720e+04
1.061331253885548023e+02,1.955110431210806564e+04
1.089261023724641433e+02,1.988534649220109350e+04
1.117190793563734843e+02,2.009579527225966376e+04
1.145120563402828111e+02,2.027735892564352980e+04
1.173050333241921521e+02,2.036814075233546100e+04
1.200980103081014931e+02,2.040527877234579864e+04
1.228909872920108342e+02,2.042591100568487309e+04
1.256839642759201610e+02,2.042591100568487309e+04
1.284769412598295162e+02,2.042591100568487309e+04
1.312699182437388288e+02,2.042591100568487309e+04
1.340628952276481698e+02,2.042591100568487309e+04
1.368558722115575108e+02,2.042591100568487309e+04
