# radii,kt_mito
0.000000000000000000e+00,0.000000000000000000e+00
5.088740977380550312e+00,1.080290339850320294e+02
1.017748195476110062e+01,2.880774239600854116e+02
1.526622293214165182e+01,7.261951728993819870e+02
2.035496390952220125e+01,1.266340342824542176e+03
2.544370488690275067e+01,1.998537128723092565e+03
3.053244586428330365e+01,2.730733914621642725e+03
3.562118684166384952e+01,3.757009737479447267e+03
4.070992781904440250e+01,4.777283947338082726e+03
4.579866879642495547e+01,5.911588804180919396e+03
5.088740977380550135e+01,7.183930760004629519e+03
5.597615075118605432e+01,8.576304975811708573e+03
6.106489172856660730e+01,1.012472112959716833e+04
6.615363270594716028e+01,1.167313728338262808e+04
7.124237368332769904e+01,1.304150504719303353e+04
7.633111466070825202e+01,1.421782119503004833e+04
8.141985563808880499e+01,1.528610830888203236e+04
8.650859661546935797e+01,1.628237606674399285e+04
9.159733759284991095e+01,1.744068737558350404e+04
9.668607857023044971e+01,1.844895835944380451e+04
1.017748195476110027e+02,1.940321482631158506e+04
1.068635605249915557e+02,2.028545193718934752e+04
1.119523015023721086e+02,2.116168743506793908e+04
1.170410424797526616e+02,2.192389228596233443e+04
1.221297834571332146e+02,2.275211487984757696e+04
1.272185244345137534e+02,2.338828585775943429e+04
1.323072654118943206e+02,2.399444877067544803e+04
1.373960063892748451e+02,2.462461813558813446e+04
1.424847473666553981e+02,2.519477137050913734e+04
1.475734883440359511e+02,2.572291331443595845e+04
1.526622293214165040e+02,2.610101493338357250e+04
1.577509702987970570e+02,2.662315526431122635e+04
1.628397112761776100e+02,2.709728269124553481e+04
1.679284522535581630e+02,2.749338914919065064e+04
1.730171932309387159e+02,2.785348592914075562e+04
1.781059342083192689e+02,2.827359883908254778e+04
1.831946751856998219e+02,2.861569078003515096e+04
1.882834161630803749e+02,2.892177304299273965e+04
1.933721571404608994e+02,2.914983433696114298e+04
1.984608981178414524e+02,2.937189401793037541e+04
2.035496390952220054e+02,2.950993111691124795e+04
2.086383800726025584e+02,2.958795208590043694e+04
2.137271210499831113e+02,2.965396982889129140e+04
2.188158620273636643e+02,2.968997950688630226e+04
2.239046030047442173e+02,2.970798434588380769e+04
2.289933439821247703e+02,2.970798434588380769e+04
2.340820849595053232e+02,2.970798434588380769e+04
2.391708259368858762e+02,2.970798434588380769e+04
2.442595669142664292e+02,2.970798434588380769e+04
2.493483078916469537e+02,2.970798434588380769e+04
