# radii,kt_mito
0.000000000000000000e+00,0.000000000000000000e+00
3.774159522848538728e+00,6.583114070215087565e+01
7.548319045697077456e+00,1.887159366794991797e+02
1.132247856854561618e+01,4.257080432072423264e+02
1.509663809139415491e+01,8.338611155605777867e+02
1.887079761424269364e+01,1.360510241177784792e+03
2.264495713709123237e+01,1.873993138654561562e+03
2.641911665993977110e+01,2.470862147687396373e+03
3.019327618278830982e+01,3.120396069281951441e+03
3.396743570563684500e+01,3.927924728561668871e+03
3.774159522848538728e+01,4.748619615981816423e+03
4.151575475133392956e+01,5.657089357671498874e+03
4.528991427418246474e+01,6.662111439057668576e+03
4.906407379703099991e+01,7.658356035016885471e+03
5.283823331987954219e+01,8.821372854088218446e+03
5.661239284272808447e+01,9.966834702305643077e+03
6.038655236557661965e+01,1.116935020579826596e+04
6.416071188842515483e+01,1.246402930627390015e+04
6.793487141127369000e+01,1.357438121278351173e+04
7.170903093412223939e+01,1.448723969718666922e+04
7.548319045697077456e+01,1.541765315244373596e+04
7.925734997981930974e+01,1.617251689916173200e+04
8.303150950266785912e+01,1.679571836447542591e+04
8.680566902551639430e+01,1.740575360164869198e+04
9.057982854836492947e+01,1.796312392626023575e+04
9.435398807121346465e+01,1.853804922172568695e+04
9.812814759406199983e+01,1.896814600764640636e+04
1.019023071169105492e+02,1.940263153628060172e+04
1.056764666397590844e+02,1.979322963778003032e+04
1.094506261626076196e+02,2.016627276842555148e+04
1.132247856854561689e+02,2.039448738952634085e+04
1.169989452083047041e+02,2.071047686489666739e+04
1.207731047311532393e+02,2.092552525785702528e+04
1.245472642540017745e+02,2.110546370910957194e+04
1.283214237768503097e+02,2.125906970408125562e+04
1.320955832996988590e+02,2.138634324277208361e+04
1.358697428225473800e+02,2.149606181060900053e+04
1.396439023453959294e+02,2.159700289301896555e+04
1.434180618682444788e+02,2.163211283472677678e+04
1.471922213910929997e+02,2.167161151914806760e+04
1.509663809139415491e+02,2.169794397542893057e+04
1.547405404367900985e+02,2.170233271814240652e+04
1.585146999596386195e+02,2.171988768899631395e+04
1.622888594824871689e+02,2.171988768899631395e+04
1.660630190053357182e+02,2.172427643170978990e+04
1.698371785281842392e+02,2.172427643170978990e+04
1.736113380510327886e+02,2.172427643170978990e+04
1.773854975738813096e+02,2.172427643170978990e+04
1.811596570967298589e+02,2.172427643170978990e+04
1.849338166195784083e+02,2.172427643170978990e+04
