# radii,kt_mito
0.000000000000000000e+00,0.000000000000000000e+00
2.615256197182191489e+00,1.737987544627074143e+01
5.230512394364382978e+00,7.647145196359124952e+01
7.845768591546574910e+00,1.668468042841990950e+02
1.046102478872876596e+01,3.058858078543649981e+02
1.307628098591095700e+01,4.970644377633431645e+02
1.569153718309314982e+01,7.820943950821832686e+02
1.830679338027534087e+01,1.060172402222515075e+03
2.092204957745753191e+01,1.404293936058675854e+03
2.353730577463972296e+01,1.675419993020499305e+03
2.615256197182191400e+01,2.019541526856659857e+03
2.876781816900410504e+01,2.492274138995223893e+03
3.138307436618629964e+01,3.003242477115583824e+03
3.399833056336849069e+01,3.430787413093843952e+03
3.661358676055068173e+01,3.913947950500170464e+03
3.922884295773287278e+01,4.369300687192463556e+03
4.184409915491506382e+01,4.981072302901194234e+03
4.445935535209725487e+01,5.585891968431415989e+03
4.707461154927944591e+01,6.142047982712079829e+03
4.968986774646163695e+01,6.826815075295146926e+03
5.230512394364382800e+01,7.452490591360893632e+03
5.492038014082601904e+01,8.147685609211723204e+03
5.753563633800821009e+01,8.696889673313879030e+03
6.015089253519040113e+01,9.336469089736641763e+03
6.276614873237259928e+01,9.937812780177608147e+03
6.538140492955479033e+01,1.057739219660037270e+04
6.799666112673698137e+01,1.117525991195208553e+04
7.061191732391917242e+01,1.170013215042946285e+04
7.322717352110136346e+01,1.228409596542415966e+04
7.584242971828355451e+01,1.289239160604363497e+04
7.845768591546574555e+01,1.343116774487802832e+04
8.107294211264793660e+01,1.396299193353391274e+04
8.368819830983012764e+01,1.448091222183278114e+04
8.630345450701231869e+01,1.493974093361432824e+04
8.891871070419450973e+01,1.534295404396780941e+04
9.153396690137670078e+01,1.574269117923203521e+04
9.414922309855889182e+01,1.613895233940700928e+04
9.676447929574108286e+01,1.644831412235062817e+04
9.937973549292327391e+01,1.673334407966946674e+04
1.019949916901054650e+02,1.691409478431068419e+04
1.046102478872876560e+02,1.706703768823786595e+04
1.072255040844698470e+02,1.713655719002294791e+04
1.098407602816520381e+02,1.718174486618325318e+04
1.124560164788342291e+02,1.719912474162952276e+04
1.150712726760164202e+02,1.720607669180803350e+04
1.176865288731986112e+02,1.720607669180803350e+04
1.203017850703808023e+02,1.720607669180803350e+04
1.229170412675629933e+02,1.720607669180803350e+04
1.255322974647451986e+02,1.720607669180803350e+04
1.281475536619273896e+02,1.720607669180803350e+04
