# radii,kt_mito
0.000000000000000000e+00,0.000000000000000000e+00
2.922415709022889274e+00,2.898273274093061502e+01
5.844831418045778548e+00,1.304222973341877605e+02
8.767247127068667822e+00,2.753359610388408782e+02
1.168966283609155710e+01,4.724185436771690547e+02
1.461207854511444637e+01,7.419579581678237901e+02
1.753449425413733564e+01,1.049174925221688227e+03
2.045690996316022492e+01,1.347697072453273677e+03
2.337932567218311419e+01,1.709981231714906471e+03
2.630174138120600347e+01,2.107044670265655895e+03
2.922415709022889274e+01,2.573666667394638807e+03
3.214657279925178557e+01,3.089559310183203706e+03
3.506898850827467129e+01,3.675010511550002320e+03
3.799140421729755701e+01,4.211191067257218492e+03
4.091381992632044984e+01,4.814031908268575535e+03
4.383623563534334266e+01,5.428465842376304863e+03
4.675865134436622839e+01,6.080577329047243438e+03
4.968106705338911411e+01,6.692112989880879468e+03
5.260348276241200693e+01,7.321038290359073471e+03
5.552589847143489976e+01,7.973149777030012956e+03
5.844831418045778548e+01,8.642650903345509505e+03
6.137072988948067120e+01,9.274474477097797717e+03
6.429314559850357114e+01,9.932382510316921980e+03
6.721556130752645686e+01,1.056130781079511689e+04
7.013797701654934258e+01,1.106850563376140235e+04
7.306039272557222830e+01,1.159309309637224578e+04
7.598280843459511402e+01,1.205971509350122869e+04
7.890522414361801395e+01,1.234664414763644345e+04
8.182763985264089968e+01,1.273211449309081945e+04
8.475005556166378540e+01,1.303353491359649888e+04
8.767247127068668533e+01,1.326539677552394278e+04
9.059488697970957105e+01,1.341031043922859681e+04
9.351730268873245677e+01,1.356971546930371551e+04
9.643971839775534249e+01,1.371462913300836772e+04
9.936213410677822822e+01,1.385954279671301992e+04
1.022845498158011281e+02,1.398416854749902268e+04
1.052069655248240139e+02,1.405662537935134969e+04
1.081293812338468996e+02,1.412038739138139681e+04
1.110517969428697995e+02,1.418414940341144393e+04
1.139742126518926852e+02,1.425080968871558434e+04
1.168966283609155710e+02,1.427689414818242221e+04
1.198190440699384567e+02,1.429718206110107349e+04
1.227414597789613424e+02,1.431457170074563146e+04
1.256638754879842423e+02,1.434065616021246933e+04
1.285862911970071423e+02,1.434645270676065593e+04
1.315087069060300280e+02,1.434645270676065593e+04
1.344311226150529137e+02,1.434645270676065593e+04
1.373535383240757994e+02,1.434645270676065593e+04
1.402759540330986852e+02,1.434645270676065593e+04
1.431983697421215709e+02,1.434645270676065593e+04
