# radii,kt_mito
0.000000000000000000e+00,0.000000000000000000e+00
1.683358483031336839e+00,6.984431043818354112e+00
3.366716966062673677e+00,4.330347247167379265e+01
5.050075449094010516e+00,7.822562769076556322e+01
6.733433932125347354e+00,1.536574829640037763e+02
8.416792415156685081e+00,2.332799968635330288e+02
1.010015089818802103e+01,3.338558038945173507e+02
1.178350938121935698e+01,4.595755626832477105e+02
1.346686786425069471e+01,5.755171180106324300e+02
1.515022634728203244e+01,7.235870561395814775e+02
1.683358483031337016e+01,8.828320839386399257e+02
1.851694331334470434e+01,1.060236632451626065e+03
2.020030179637604206e+01,1.258594474096067415e+03
2.188366027940737979e+01,1.472318064036908936e+03
2.356701876243871396e+01,1.662294588428768293e+03
2.525037724547005169e+01,1.910940333588701606e+03
2.693373572850138942e+01,2.147014102869762155e+03
2.861709421153272714e+01,2.404041165282277689e+03
3.030045269456406487e+01,2.659671341486029178e+03
3.198381117759539904e+01,2.883173134888216737e+03
3.366716966062674032e+01,3.151375286970841444e+03
3.535052814365807450e+01,3.415386780427174926e+03
3.703388662668940867e+01,3.687779591136090858e+03
3.871724510972074995e+01,3.909884498329514372e+03
4.040060359275208413e+01,4.165514674533266771e+03
4.208396207578341830e+01,4.423938623154545894e+03
4.376732055881475958e+01,4.682362571775824108e+03
4.545067904184609375e+01,4.968724244572376847e+03
4.713403752487742793e+01,5.213179331106019163e+03
4.881739600790876921e+01,5.454840645222134299e+03
5.050075449094010338e+01,5.693708186920722255e+03
5.218411297397144466e+01,5.931178842410546167e+03
5.386747145700277883e+01,6.122552253011169341e+03
5.555082994003411301e+01,6.298559915315391663e+03
5.723418842306545429e+01,6.456408056905686863e+03
5.891754690609678846e+01,6.598890450199581210e+03
6.060090538912812974e+01,6.695275598604273910e+03
6.228426387215946392e+01,6.770707453877512307e+03
6.396762235519079809e+01,6.826582902228059538e+03
6.565098083822213937e+01,6.862901943655914692e+03
6.733433932125348065e+01,6.889442781622424263e+03
6.901769780428480772e+01,6.897824098875006712e+03
7.070105628731614900e+01,6.906205416127588251e+03
7.238441477034749028e+01,6.911792960962643519e+03
7.406777325337881734e+01,6.914586733380170699e+03
7.575113173641015862e+01,6.914586733380170699e+03
7.743449021944149990e+01,6.914586733380170699e+03
7.911784870247282697e+01,6.914586733380170699e+03
8.080120718550416825e+01,6.914586733380170699e+03
8.248456566853550953e+01,6.914586733380170699e+03
