# radii,kt_mito
0.000000000000000000e+00,0.000000000000000000e+00
2.785913468856661801e+00,1.127408736051924443e+01
5.571826937713323602e+00,9.019269888415395542e+01
8.357740406569984515e+00,2.277365646824887335e+02
1.114365387542664720e+01,3.991026925623812645e+02
1.392956734428330989e+01,6.696807892148431165e+02
1.671548081313996903e+01,9.808456003651742776e+02
1.950139428199663172e+01,1.323577856124959226e+03
2.228730775085329441e+01,1.715916096271029119e+03
2.507322121970995710e+01,2.092470614112372004e+03
2.785913468856661979e+01,2.514121481395791761e+03
3.064504815742327892e+01,2.985378333065496008e+03
3.343096162627993806e+01,3.454380367263096559e+03
3.621687509513660075e+01,3.959459481014358971e+03
3.900278856399326344e+01,4.464538594765620473e+03
4.178870203284992613e+01,4.904228001825871615e+03
4.457461550170658882e+01,5.332643321525602914e+03
4.736052897056325151e+01,5.794880903306891923e+03
5.014644243941991419e+01,6.207512500701895988e+03
5.293235590827657688e+01,6.557009208877992933e+03
5.571826937713323957e+01,6.802784313337312597e+03
5.850418284598989516e+01,7.122968394376059223e+03
6.129009631484655785e+01,7.393546491028520904e+03
6.407600978370322764e+01,7.691182397346228754e+03
6.686192325255987612e+01,7.988818303663936604e+03
6.964783672141653881e+01,8.270670487676918128e+03
7.243375019027320150e+01,8.493897417415199016e+03
7.521966365912986419e+01,8.735162886930311288e+03
7.800557712798652688e+01,8.969663904029110199e+03
8.079149059684318956e+01,9.215439008488430773e+03
8.357740406569985225e+01,9.429646668338296877e+03
8.636331753455651494e+01,9.648363963132369463e+03
8.914923100341317763e+01,9.860316805510132326e+03
9.193514447226984032e+01,1.006099556052737353e+04
9.472105794112650301e+01,1.024138095829568192e+04
9.750697140998316570e+01,1.039696336387084739e+04
1.002928848788398284e+02,1.055029095197390961e+04
1.030787983476964911e+02,1.071038299249328338e+04
1.058647118165531538e+02,1.081861423115426805e+04
1.086506252854098165e+02,1.093811955717577075e+04
1.114365387542664791e+02,1.102380262111571756e+04
1.142224522231231276e+02,1.110046641516724776e+04
1.170083656919797903e+02,1.113654349472091053e+04
1.197942791608364530e+02,1.115232721702563686e+04
1.225801926296931157e+02,1.116134648691405164e+04
1.253661060985497784e+02,1.116134648691405164e+04
1.281520195674064553e+02,1.116134648691405164e+04
1.309379330362631038e+02,1.116134648691405164e+04
1.337238465051197522e+02,1.116134648691405164e+04
1.365097599739764291e+02,1.116134648691405164e+04
