# radii,kt_mito
0.000000000000000000e+00,0.000000000000000000e+00
3.994138810323739186e+00,3.319364126498403778e+01
7.988277620647478372e+00,1.604359327807561897e+02
1.198241643097121667e+01,4.370496099889565471e+02
1.597655524129495674e+01,8.077119374479449334e+02
1.997069405161869682e+01,1.266890641613557591e+03
2.396483286194243334e+01,1.715004798690842108e+03
2.795897167226617341e+01,2.445264906520490968e+03
3.195311048258991349e+01,3.197654108526795881e+03
3.594724929291365356e+01,4.005366045974740700e+03
3.994138810323739364e+01,4.857336171775998082e+03
4.393552691356113371e+01,5.869742230358011511e+03
4.792966572388486668e+01,6.876616015395860813e+03
5.192380453420860675e+01,7.844763885624561226e+03
5.591794334453234683e+01,8.995476782810674194e+03
5.991208215485608690e+01,1.022364150961508494e+04
6.390622096517982698e+01,1.136328985971286966e+04
6.790035977550355994e+01,1.254166412461980326e+04
7.189449858582730712e+01,1.390260341648414942e+04
7.588863739615104009e+01,1.529120407606931440e+04
7.988277620647478727e+01,1.660235290603618341e+04
8.387691501679852024e+01,1.786371127410557892e+04
8.787105382712226742e+01,1.910847282154248023e+04
9.186519263744600039e+01,2.016513706847780486e+04
9.585933144776973336e+01,2.117201085351565416e+04
9.985347025809348054e+01,2.204057779994940211e+04
1.038476090684172135e+02,2.278190245486738058e+04
1.078417478787409607e+02,2.348450119497620835e+04
1.118358866890646937e+02,2.403772854939261015e+04
1.158300254993884408e+02,2.453563316836737067e+04
1.198241643097121738e+02,2.497821505190048993e+04
1.238183031200359210e+02,2.537100647353613385e+04
1.278124419303596540e+02,2.579145926289260024e+04
1.318065807406833869e+02,2.611233112845411233e+04
1.358007195510071199e+02,2.636128343794149259e+04
1.397948583613308813e+02,2.666002620932634818e+04
1.437889971716546142e+02,2.684259123628376256e+04
1.477831359819783472e+02,2.699196262197618853e+04
1.517772747923020802e+02,2.713026946058028989e+04
1.557714136026258416e+02,2.721325356374274998e+04
1.597655524129495745e+02,2.725751175209606299e+04
1.637596912232733075e+02,2.732943130817019482e+04
1.677538300335970405e+02,2.736262494943517595e+04
1.717479688439207735e+02,2.737368949652350420e+04
1.757421076542445348e+02,2.738475404361183246e+04
1.797362464645682678e+02,2.738475404361183246e+04
1.837303852748920008e+02,2.738475404361183246e+04
1.877245240852157337e+02,2.738475404361183246e+04
1.917186628955394667e+02,2.738475404361183246e+04
1.957128017058632281e+02,2.738475404361183246e+04
