# radii,kt_mito
0.000000000000000000e+00,0.000000000000000000e+00
4.764375885393062227e+00,9.930623038228829103e+01
9.528751770786124453e+00,2.581961989939495652e+02
1.429312765617918757e+01,5.958373822937297746e+02
1.905750354157224891e+01,1.098988949563990445e+03
2.382187942696531024e+01,1.787512146881189437e+03
2.858625531235837514e+01,2.482655759557207602e+03
3.335063119775143292e+01,3.296966848691971336e+03
3.811500708314449781e+01,4.329751644667770051e+03
4.287938296853756270e+01,5.607491808919879077e+03
4.764375885393062049e+01,6.779305327430881334e+03
5.240813473932368538e+01,8.123249645271182999e+03
5.717251062471675027e+01,9.420851055599749088e+03
6.193688651010980806e+01,1.077803620415769001e+04
6.670126239550286584e+01,1.216170301415090580e+04
7.146563828089593073e+01,1.367777813132050869e+04
7.623001416628899563e+01,1.512764909490191712e+04
8.099439005168206052e+01,1.658414047384214427e+04
8.575876593707512541e+01,1.810683600637056588e+04
9.052314182246817609e+01,1.946402115492850498e+04
9.528751770786124098e+01,2.062921425808069034e+04
1.000518935932543059e+02,2.148986825472718556e+04
1.048162694786473708e+02,2.258223678893235774e+04
1.095806453640404357e+02,2.354881743131996336e+04
1.143450212494335005e+02,2.432340602830181160e+04
1.191093971348265512e+02,2.535619082427761168e+04
1.238737730202196161e+02,2.603147319087717187e+04
1.286381489056126668e+02,2.677958012642374524e+04
1.334025247910057317e+02,2.750782581589385882e+04
1.381669006763987966e+02,2.812352444426404691e+04
1.429312765617918615e+02,2.871936182655777520e+04
1.476956524471849264e+02,2.922913380918685652e+04
1.524600283325779913e+02,2.986469368363350077e+04
1.572244042179710561e+02,3.032150234339202507e+04
1.619887801033641210e+02,3.075844975707409321e+04
1.667531559887571859e+02,3.130132381649727176e+04
1.715175318741502508e+02,3.167868749194996781e+04
1.762819077595433157e+02,3.206929199812030129e+04
1.810462836449363522e+02,3.231424736639661205e+04
1.858106595303294171e+02,3.252610065787882559e+04
1.905750354157224820e+02,3.263864771897875471e+04
1.953394113011155468e+02,3.268499062649048938e+04
2.001037871865086117e+02,3.273795394936104276e+04
2.048681630719016766e+02,3.275119478007868020e+04
2.096325389572947415e+02,3.277105602615513635e+04
2.143969148426878064e+02,3.277105602615513635e+04
2.191612907280808713e+02,3.277105602615513635e+04
2.239256666134739362e+02,3.277105602615513635e+04
2.286900424988670011e+02,3.277105602615513635e+04
2.334544183842600376e+02,3.277105602615513635e+04
