# radii,kt_mito
0.000000000000000000e+00,0.000000000000000000e+00
5.328614010887823049e+00,9.123626654494110255e+01
1.065722802177564610e+01,3.388775614526383606e+02
1.598584203266347004e+01,7.755082656319993930e+02
2.131445604355129220e+01,1.407645255264805428e+03
2.664307005443911436e+01,2.267872911259964440e+03
3.197168406532694007e+01,3.147651195800468031e+03
3.730029807621475868e+01,4.275070775248668724e+03
4.262891208710258439e+01,5.597996640150314306e+03
4.795752609799041011e+01,6.966540638324430802e+03
5.328614010887822872e+01,8.439354655407050814e+03
5.861475411976605443e+01,9.938236177216798751e+03
6.394336813065388014e+01,1.172386025102493113e+04
6.927198214154169875e+01,1.348993369628772052e+04
7.460059615242951736e+01,1.509960211318775146e+04
7.992921016331735018e+01,1.646814611136186795e+04
8.525782417420516879e+01,1.762163319553719703e+04
9.058643818509298740e+01,1.902276157462022093e+04
9.591505219598082022e+01,2.010456302079595116e+04
1.012436662068686388e+02,2.129063448588018218e+04
1.065722802177564574e+02,2.230726717023809761e+04
1.119008942286442903e+02,2.330434922605066822e+04
1.172295082395321089e+02,2.414502625350048402e+04
1.225581222504199275e+02,2.507042267131345943e+04
1.278867362613077603e+02,2.594368407967218081e+04
1.332153502721955647e+02,2.660840545021389335e+04
1.385439642830833975e+02,2.727312682075560588e+04
1.438725782939712303e+02,2.784661192475237840e+04
1.492011923048590347e+02,2.843313078111271534e+04
1.545298063157468675e+02,2.888931211383742266e+04
1.598584203266347004e+02,2.939762845601638037e+04
1.651870343375225048e+02,2.980167477928683365e+04
1.705156483484103376e+02,3.017313672164837772e+04
1.758442623592981704e+02,3.059021679728239542e+04
1.811728763701859748e+02,3.082482433982652947e+04
1.865014903810738076e+02,3.109201626327956910e+04
1.918301043919616404e+02,3.142437694855042719e+04
1.971587184028494448e+02,3.165898449109456124e+04
2.024873324137372776e+02,3.180235576709375528e+04
2.078159464246251105e+02,3.199786205254719971e+04
2.131445604355129149e+02,3.211516582381926855e+04
2.184731744464007477e+02,3.217381770945529934e+04
2.238017884572885805e+02,3.221291896654598895e+04
2.291304024681763849e+02,3.225202022363667857e+04
2.344590164790642177e+02,3.225853709981845896e+04
2.397876304899520505e+02,3.225853709981845896e+04
2.451162445008398549e+02,3.225853709981845896e+04
2.504448585117276878e+02,3.225853709981845896e+04
2.557734725226155206e+02,3.225853709981845896e+04
2.611020865335033250e+02,3.225853709981845896e+04
