# radii,kt_mito
0.000000000000000000e+00,0.000000000000000000e+00
5.081950556997711921e+00,6.440578051505546853e+01
1.016390111399542384e+01,2.146859350501848951e+02
1.524585167099313665e+01,6.869949921605916643e+02
2.032780222799084768e+01,1.266647016796090838e+03
2.540975278498855872e+01,2.003735393801725650e+03
3.049170334198627330e+01,2.783760957817397411e+03
3.557365389898398433e+01,4.007470787603451299e+03
4.065560445598169537e+01,5.095212858524388139e+03
4.573755501297940640e+01,6.462046645010565953e+03
5.081950556997711743e+01,7.607038298611551909e+03
5.590145612697482846e+01,9.295900987673006966e+03
6.098340668397254660e+01,1.099907607240447396e+04
6.606535724097025764e+01,1.259490818961084733e+04
7.114730779796796867e+01,1.448414441805247407e+04
7.622925835496567970e+01,1.648072361401919261e+04
8.131120891196339073e+01,1.824114828143070918e+04
8.639315946896110177e+01,2.002304154234724410e+04
9.147511002595881280e+01,2.161887365955362111e+04
9.655706058295652383e+01,2.305726942438985861e+04
1.016390111399542349e+02,2.434538503469096759e+04
1.067209616969519459e+02,2.559771965581704717e+04
1.118029122539496569e+02,2.654949396787286605e+04
1.168848628109473680e+02,2.750126827992868493e+04
1.219668133679450932e+02,2.845304259198450745e+04
1.270487639249428042e+02,2.930463013435023822e+04
1.321307144819405153e+02,3.013474908321095427e+04
1.372126650389382121e+02,3.080743167970153445e+04
1.422946155959359373e+02,3.143717708918207427e+04
1.473765661529336342e+02,3.203114150948758834e+04
1.524585167099313594e+02,3.251776296226800696e+04
1.575404672669290562e+02,3.286841665618331172e+04
1.626224178239267815e+02,3.329063232844867161e+04
1.677043683809245067e+02,3.360550503318894334e+04
1.727863189379222035e+02,3.403487690328931058e+04
1.778682694949199288e+02,3.432112481668956025e+04
1.829502200519176256e+02,3.461452892792480998e+04
1.880321706089153508e+02,3.480059007163497154e+04
1.931141211659130477e+02,3.510115038070522860e+04
1.981960717229107729e+02,3.525143053524036077e+04
2.032780222799084697e+02,3.530152392008540482e+04
2.083599728369061950e+02,3.537308589843546360e+04
2.134419233939038918e+02,3.540886688761049300e+04
2.185238739509016170e+02,3.540886688761049300e+04
2.236058245078993139e+02,3.542317928328050766e+04
2.286877750648970391e+02,3.542317928328050766e+04
2.337697256218947359e+02,3.542317928328050766e+04
2.388516761788924612e+02,3.542317928328050766e+04
2.439336267358901864e+02,3.542317928328050766e+04
2.490155772928878832e+02,3.542317928328050766e+04
