# radii,kt_mito
0.000000000000000000e+00,0.000000000000000000e+00
7.117272797160441478e+00,9.780306959852717341e+01
1.423454559432088296e+01,6.628874717233508136e+02
2.135181839148132354e+01,1.477913051711077287e+03
2.846909118864176591e+01,2.510278786362197479e+03
3.558636398580220828e+01,3.922989791674256594e+03
4.270363678296264709e+01,5.824716144978951888e+03
4.982090958012309301e+01,8.095920761211415993e+03
5.693818237728353182e+01,1.041059340837655873e+04
6.405545517444397774e+01,1.299694124887094404e+04
7.117272797160441655e+01,1.580062924402872341e+04
7.829000076876485537e+01,1.796316378292948866e+04
8.540727356592529418e+01,2.015829934502976539e+04
9.252454636308573299e+01,2.240776994579589154e+04
9.964181916024618602e+01,2.438556535323277421e+04
1.067590919574066248e+02,2.624382367560479179e+04
1.138763647545670636e+02,2.847156026090457817e+04
1.209936375517275025e+02,3.038415362194244153e+04
1.281109103488879555e+02,3.239455005257883386e+04
1.352281831460483943e+02,3.416587231308549235e+04
1.423454559432088331e+02,3.596979559679165686e+04
1.494627287403692719e+02,3.761071376450028038e+04
1.565800015375297107e+02,3.914296185487720504e+04
1.636972743346901495e+02,4.047960380605707905e+04
1.708145471318505884e+02,4.196838386550132418e+04
1.779318199290110272e+02,4.329415880894802831e+04
1.850490927261714660e+02,4.444606162866401428e+04
1.921663655233319332e+02,4.571750153344486898e+04
1.992836383204923720e+02,4.683680332996134530e+04
2.064009111176528108e+02,4.781483402594662039e+04
2.135181839148132497e+02,4.881459873739822797e+04
2.206354567119736885e+02,4.974916140245082352e+04
2.277527295091341273e+02,5.055331997470538045e+04
2.348700023062945661e+02,5.128140949282774818e+04
2.419872751034550049e+02,5.183562688721939776e+04
2.491045479006154437e+02,5.242244530481056427e+04
2.562218206977759110e+02,5.279192356773833308e+04
2.633390934949363213e+02,5.315053482293293200e+04
2.704563662920967886e+02,5.333527395439682005e+04
2.775736390892571990e+02,5.349827907039436104e+04
2.846909118864176662e+02,5.363955017092556955e+04
2.918081846835780766e+02,5.370475221732458886e+04
2.989254574807385438e+02,5.375908725599043828e+04
3.060427302778990111e+02,5.376995426372360816e+04
3.131600030750594215e+02,5.379168827918994066e+04
3.202772758722198887e+02,5.379168827918994066e+04
3.273945486693802991e+02,5.379168827918994066e+04
3.345118214665407663e+02,5.379168827918994066e+04
3.416290942637011767e+02,5.379168827918994066e+04
3.487463670608616439e+02,5.379168827918994066e+04
