# radii,kt_mito
0.000000000000000000e+00,0.000000000000000000e+00
4.771723915076337086e+00,3.048792944828545259e+01
9.543447830152674172e+00,2.195130920276552615e+02
1.431517174522901215e+01,5.121972147311955723e+02
1.908689566030534834e+01,1.103663046027933433e+03
2.385861957538168454e+01,1.609762674869471994e+03
2.863034349045802429e+01,2.445131941752493276e+03
3.340206740553436049e+01,3.274403622745857774e+03
3.817379132061069669e+01,4.256114950980649155e+03
4.294551523568703288e+01,5.512217644250010380e+03
4.771723915076336908e+01,6.603685518498628880e+03
5.248896306583970528e+01,8.030520616678388251e+03
5.726068698091604858e+01,9.548819503203003478e+03
6.203241089599238478e+01,1.106102080383796238e+04
6.680413481106872098e+01,1.286590622717646147e+04
7.157585872614505718e+01,1.436591235603210589e+04
7.634758264122139337e+01,1.573177159531529469e+04
8.111930655629772957e+01,1.704885014748122558e+04
8.589103047137406577e+01,1.825617215363332798e+04
9.066275438645040197e+01,1.933544485610263655e+04
9.543447830152673816e+01,2.037813204323399623e+04
1.002062022166030744e+02,2.135984337146878897e+04
1.049779261316794106e+02,2.224399332546906589e+04
1.097496500467557468e+02,2.298180121811757635e+04
1.145213739618320972e+02,2.385375600033854062e+04
1.192930978769084334e+02,2.457936872120773114e+04
1.240648217919847696e+02,2.528668868440795632e+04
1.288365457070611058e+02,2.588425210159434937e+04
1.336082696221374420e+02,2.640254690221520286e+04
1.383799935372137782e+02,2.696352480406365430e+04
1.431517174522901144e+02,2.742694133167759355e+04
1.479234413673664505e+02,2.784157717217427489e+04
1.526951652824427867e+02,2.825011542678129990e+04
1.574668891975191229e+02,2.854889713537450007e+04
1.622386131125954591e+02,2.885987401574700925e+04
1.670103370276717953e+02,2.910377745133329518e+04
1.717820609427481315e+02,2.931109537158163585e+04
1.765537848578244677e+02,2.954280363538860547e+04
1.813255087729008039e+02,2.969524328263003190e+04
1.860972326879771401e+02,2.981109741453351671e+04
1.908689566030534763e+02,2.996353706177494314e+04
1.956406805181298125e+02,3.005500085011979900e+04
2.004124044332061487e+02,3.012207429490602954e+04
2.051841283482824849e+02,3.017085498202328381e+04
2.099558522633588211e+02,3.018305015380260011e+04
2.147275761784351573e+02,3.018305015380260011e+04
2.194993000935114935e+02,3.018305015380260011e+04
2.242710240085878297e+02,3.018305015380260011e+04
2.290427479236641943e+02,3.018305015380260011e+04
2.338144718387405305e+02,3.018305015380260011e+04
