# radii,kt_mito
0.000000000000000000e+00,0.000000000000000000e+00
4.607876710576305435e+00,5.924250926633622072e+01
9.215753421152610869e+00,2.310457861387112644e+02
1.382363013172891542e+01,5.331825833970259509e+02
1.843150684230522174e+01,9.952741556744484797e+02
2.303938355288152806e+01,1.718032768723750223e+03
2.764726026345783083e+01,2.387473123433349429e+03
3.225513697403413715e+01,3.128004489262552397e+03
3.686301368461044348e+01,4.081808888450565519e+03
4.147089039518674980e+01,5.290356077483824265e+03
4.607876710576305612e+01,6.327099989644708330e+03
5.068664381633936244e+01,7.446783414778462429e+03
5.529452052691566166e+01,8.673103356591622287e+03
5.990239723749196799e+01,9.917196051184682801e+03
6.451027394806827431e+01,1.132124352079685195e+04
6.911815065864458063e+01,1.268974548484921797e+04
7.372602736922088695e+01,1.400492919056188293e+04
7.833390407979719328e+01,1.523124913237504188e+04
8.294178079037349960e+01,1.634500830658216182e+04
8.754965750094980592e+01,1.734620671318324457e+04
9.215753421152611224e+01,1.821707159939838675e+04
9.676541092210241857e+01,1.913533049302659856e+04
1.013732876326787249e+02,1.985216485514926535e+04
1.059811643432550312e+02,2.073487824321767766e+04
1.105890410538313233e+02,2.150503086368004733e+04
1.151969177644076296e+02,2.226925923321578375e+04
1.198047944749839360e+02,2.295647234070528430e+04
1.244126711855602423e+02,2.369700370653448772e+04
1.290205478961365486e+02,2.441383806865715451e+04
1.336284246067128549e+02,2.506550567058685556e+04
1.382363013172891613e+02,2.566385501417685009e+04
1.428441780278654676e+02,2.627405285962011112e+04
1.474520547384417739e+02,2.680723544301713991e+04
1.520599314490180802e+02,2.731672102270763207e+04
1.566678081595943866e+02,2.769587308201218184e+04
1.612756848701706929e+02,2.803355538483029886e+04
1.658835615807469992e+02,2.840678319320821538e+04
1.704914382913233055e+02,2.864967748120019678e+04
1.750993150018996118e+02,2.882740500899920517e+04
1.797071917124759182e+02,2.908214779884444943e+04
1.843150684230522245e+02,2.916508731181731855e+04
1.889229451336285308e+02,2.924210257386355806e+04
1.935308218442048371e+02,2.929542083220326094e+04
1.981386985547811435e+02,2.930726933405652744e+04
2.027465752653574498e+02,2.932504208683642719e+04
2.073544519759337561e+02,2.932504208683642719e+04
2.119623286865100624e+02,2.932504208683642719e+04
2.165702053970863687e+02,2.932504208683642719e+04
2.211780821076626466e+02,2.932504208683642719e+04
2.257859588182389814e+02,2.932504208683642719e+04
