# radii,kt_mito
0.000000000000000000e+00,0.000000000000000000e+00
3.782093798926142281e+00,5.317106428477882929e+01
7.564187597852284561e+00,1.772368809492627690e+02
1.134628139677842640e+01,4.120757482070359288e+02
1.512837519570456912e+01,7.443948999869036243e+02
1.891046899463071185e+01,1.072283129743039808e+03
2.269256279355685280e+01,1.568546396400975482e+03
2.647465659248299730e+01,2.122411649367421887e+03
3.025675039140913825e+01,2.698431512452525567e+03
3.403884419033528275e+01,3.385224426130918800e+03
3.782093798926142370e+01,4.107464715999164582e+03
4.160303178818756464e+01,5.002510964792942104e+03
4.538512558711370559e+01,5.773491396922235253e+03
4.916721938603984654e+01,6.739432398095716962e+03
5.294931318496599459e+01,7.678787867126809942e+03
5.673140698389213554e+01,8.604850570086708103e+03
6.051350078281827649e+01,9.641686323639894908e+03
6.429559458174442454e+01,1.076714051766771445e+04
6.807768838067056549e+01,1.181283811526836325e+04
7.185978217959670644e+01,1.295158507536737670e+04
7.564187597852284739e+01,1.397512806284936960e+04
7.942396977744898834e+01,1.482586509140583075e+04
8.320606357637512929e+01,1.552151984913168781e+04
8.698815737530127024e+01,1.628363843721351805e+04
9.077025117422741118e+01,1.686852014434608282e+04
9.455234497315355213e+01,1.743567816338372722e+04
9.833443877207969308e+01,1.794523419611285499e+04
1.021165325710058482e+02,1.847251391693691403e+04
1.058986263699319892e+02,1.890674427526260479e+04
1.096807201688581301e+02,1.927007988120859591e+04
1.134628139677842711e+02,1.962898456513085330e+04
1.172449077667104120e+02,2.003662939131415624e+04
1.210270015656365530e+02,2.046642882761612054e+04
1.248090953645626939e+02,2.078102429130105884e+04
1.285911891634888491e+02,2.102029408058256377e+04
1.323732829624149758e+02,2.125070202581660851e+04
1.361553767613411310e+02,2.144123167283706425e+04
1.399374705602672577e+02,2.156972841152528053e+04
1.437195643591934129e+02,2.172481068235588464e+04
1.475016581581195396e+02,2.177355082461693019e+04
1.512837519570456948e+02,2.185773834306783101e+04
1.550658457559718215e+02,2.188432387521022247e+04
1.588479395548979767e+02,2.191977125140007411e+04
1.626300333538241318e+02,2.192863309544753793e+04
1.664121271527502586e+02,2.193306401747126802e+04
1.701942209516764137e+02,2.193306401747126802e+04
1.739763147506025405e+02,2.193306401747126802e+04
1.777584085495286956e+02,2.193306401747126802e+04
1.815405023484548224e+02,2.193306401747126802e+04
1.853225961473809775e+02,2.193306401747126802e+04
