# radii,kt_mito
0.000000000000000000e+00,0.000000000000000000e+00
5.999381395197432632e+00,5.548485833210914109e+01
1.199876279039486526e+01,3.249827416594963552e+02
1.799814418559229878e+01,8.481256916479539996e+02
2.399752558078973053e+01,1.751736241628017069e+03
2.999690697598716227e+01,2.647420383274921733e+03
3.599628837118459757e+01,3.891866491580798083e+03
4.199566976638202931e+01,5.310693583216160732e+03
4.799505116157946105e+01,6.808784758183107442e+03
5.399443255677689280e+01,8.473330508146380453e+03
5.999381395197432454e+01,1.021714034144123980e+04
6.599319534717176339e+01,1.212740474973242635e+04
7.199257674236919513e+01,1.424375577468573101e+04
7.799195813756662687e+01,1.612231454964428303e+04
8.399133953276405862e+01,1.815147508293284773e+04
8.999072092796149036e+01,2.003003385789139793e+04
9.599010232315892210e+01,2.152812503285834464e+04
1.019894837183563538e+02,2.304206902449160771e+04
1.079888651135537856e+02,2.442919048279433628e+04
1.139882465087512173e+02,2.566571018276705581e+04
1.199876279039486491e+02,2.695771474107188260e+04
1.259870092991460808e+02,2.809119113271354217e+04
1.319863906943435268e+02,2.913747703269045451e+04
1.379857720895409443e+02,3.006486680766999416e+04
1.439851534847383903e+02,3.103188862431532471e+04
1.499845348799358078e+02,3.207024811595908250e+04
1.559839162751332537e+02,3.287081535760808765e+04
1.619832976703306713e+02,3.362382414925813646e+04
1.679826790655281172e+02,3.440853857424082526e+04
1.739820604607255348e+02,3.505057764922665956e+04
1.799814418559229807e+02,3.566091109087986115e+04
1.859808232511203983e+02,3.622368608253410639e+04
1.919802046463178442e+02,3.671512339918993530e+04
1.979795860415152902e+02,3.716692867417996604e+04
2.039789674367127077e+02,3.754739627417157317e+04
2.099783488319101536e+02,3.788823183249738213e+04
2.159777302271075712e+02,3.820528816582372383e+04
2.219771116223050171e+02,3.848271245748426736e+04
2.279764930175024347e+02,3.872843111581217818e+04
2.339758744126998806e+02,3.887110646580903267e+04
2.399752558078972982e+02,3.898207618247324717e+04
2.459746372030947441e+02,3.909304589913746895e+04
2.519740185982921616e+02,3.916438357413589256e+04
2.579733999934895792e+02,3.919608920746852527e+04
2.639727813886870535e+02,3.923572124913431617e+04
2.699721627838844711e+02,3.923572124913431617e+04
2.759715441790818886e+02,3.923572124913431617e+04
2.819709255742793061e+02,3.923572124913431617e+04
2.879703069694767805e+02,3.923572124913431617e+04
2.939696883646741981e+02,3.923572124913431617e+04
