# radii,kt_mito
0.000000000000000000e+00,0.000000000000000000e+00
1.254650551952501303e+00,7.606469602769879046e+00
2.509301103905002606e+00,2.074491709846330778e+01
3.763951655857503908e+00,4.287282867015750298e+01
5.018602207810005211e+00,7.813918773754511449e+01
6.273252759762506514e+00,1.175545302246254096e+02
7.527903311715007817e+00,1.756402981003226671e+02
8.782553863667509120e+00,2.344175632126353719e+02
1.003720441562001042e+01,3.028757896375642531e+02
1.129185496757251173e+01,3.706425188258777439e+02
1.254650551952501303e+01,4.577711706394236444e+02
1.380115607147751433e+01,5.538892865289702740e+02
1.505580662343001563e+01,6.672948333339030569e+02
1.631045717538251694e+01,7.696364243529886835e+02
1.756510772733501824e+01,8.726695126086897289e+02
1.881975827928751954e+01,9.929900317797769276e+02
2.007440883124002085e+01,1.120225523317018542e+03
2.132905938319252215e+01,1.256450478930260942e+03
2.258370993514502345e+01,1.390600942833656973e+03
2.383836048709752475e+01,1.520602423317360262e+03
2.509301103905002606e+01,1.656827378930602663e+03
2.634766159100252736e+01,1.788903351124152550e+03
2.760231214295502866e+01,1.932043279103549366e+03
2.885696269490752996e+01,2.073108715373099585e+03
3.011161324686003127e+01,2.209333670986341986e+03
3.136626379881253257e+01,2.344867129362969081e+03
3.262091435076503387e+01,2.480400587739596176e+03
3.387556490271753518e+01,2.620774526772530862e+03
3.513021545467003648e+01,2.739712051470387451e+03
3.638486600662253778e+01,2.873862515373783481e+03
3.763951655857503908e+01,2.973438117446407432e+03
3.889416711052754039e+01,3.062641260969799532e+03
4.014881766248004169e+01,3.140780448707344476e+03
4.140346821443254299e+01,3.208547177895658024e+03
4.265811876638504430e+01,3.251420006565815584e+03
4.391276931833754560e+01,3.284611873923357052e+03
4.516741987029004690e+01,3.319878232990744436e+03
4.642207042224254820e+01,3.344080636272285119e+03
4.767672097419504951e+01,3.364825553370748366e+03
4.893137152614755081e+01,3.389719453888904354e+03
5.018602207810005211e+01,3.401474906911366816e+03
5.144067263005255342e+01,3.411847365460598667e+03
5.269532318200505472e+01,3.418762337826753082e+03
5.394997373395755602e+01,3.420836829536599453e+03
5.520462428591005732e+01,3.422911321246445368e+03
5.645927483786255863e+01,3.422911321246445368e+03
5.771392538981505993e+01,3.422911321246445368e+03
5.896857594176756123e+01,3.422911321246445368e+03
6.022322649372006254e+01,3.422911321246445368e+03
6.147787704567256384e+01,3.422911321246445368e+03
