# radii,kt_mito
0.000000000000000000e+00,0.000000000000000000e+00
2.156962744897834128e+00,1.331183043642847075e+01
4.313925489795668256e+00,7.226422236918313047e+01
6.470888234693502383e+00,1.388233745513254860e+02
8.627850979591336511e+00,2.224977372945901664e+02
1.078481372448917064e+01,3.651244919706094834e+02
1.294177646938700477e+01,5.286698373324450131e+02
1.509873921428483889e+01,7.112320833177498116e+02
1.725570195918267302e+01,9.166146100512175963e+02
1.941266470408050537e+01,1.141014037408154763e+03
2.156962744897834128e+01,1.439579377196621863e+03
2.372659019387617718e+01,1.709619366049885230e+03
2.588355293877400953e+01,2.008184705838352329e+03
2.804051568367184188e+01,2.323865256187941668e+03
3.019747842856967779e+01,2.662366087285694448e+03
3.235444117346751369e+01,2.991358468071712196e+03
3.451140391836534604e+01,3.360286340167015624e+03
3.666836666326317840e+01,3.712099001701196812e+03
3.882532940816101075e+01,4.073420113547112123e+03
4.098229215305885020e+01,4.440446295580069091e+03
4.313925489795668256e+01,4.856916419234044952e+03
4.529621764285451491e+01,5.269583162763327891e+03
4.745318038775235436e+01,5.649921175232712812e+03
4.961014313265018671e+01,6.041669328076179227e+03
5.176710587754801907e+01,6.416302270358522946e+03
5.392406862244585142e+01,6.762409861705663388e+03
5.608103136734368377e+01,7.079992102117599643e+03
5.823799411224152323e+01,7.388065892217801775e+03
6.039495685713935558e+01,7.665712641320452349e+03
6.255191960203718793e+01,7.941457700360756462e+03
6.470888234693502739e+01,8.181070648216468726e+03
6.686584509183285263e+01,8.409273455698099497e+03
6.902280783673069209e+01,8.593737391745751665e+03
7.117977058162853154e+01,8.736364146421770783e+03
7.333673332652635679e+01,8.878990901097789902e+03
7.549369607142419625e+01,9.006404135275033696e+03
7.765065881632202149e+01,9.110997088704114503e+03
7.980762156121986095e+01,9.175654550823910540e+03
8.196458430611770041e+01,9.238410322881358297e+03
8.412154705101552565e+01,9.297362714814113133e+03
8.627850979591336511e+01,9.339199896185746184e+03
8.843547254081120457e+01,9.365823557058603910e+03
9.059243528570902981e+01,9.386742147744418617e+03
9.274939803060686927e+01,9.407660738430235142e+03
9.490636077550470873e+01,9.413365808617276343e+03
9.706332352040253397e+01,9.413365808617276343e+03
9.922028626530037343e+01,9.413365808617276343e+03
1.013772490101981987e+02,9.413365808617276343e+03
1.035342117550960381e+02,9.413365808617276343e+03
1.056911744999938776e+02,9.413365808617276343e+03
