# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
6.328195630080569956e+00,7.203293604374681536e+01
1.265639126016113991e+01,4.682140842843542714e+02
1.898458689024170809e+01,1.116510508678075666e+03
2.531278252032227982e+01,1.872856337137417086e+03
3.164097815040285155e+01,3.421564462077973531e+03
3.796917378048341618e+01,4.790190246909162852e+03
4.429736941056398791e+01,5.942717223609111898e+03
5.062556504064455964e+01,7.347359476462174825e+03
5.695376067072513138e+01,9.328265217665211821e+03
6.328195630080570311e+01,1.181340151117447749e+04
6.961015193088627484e+01,1.408243899655250243e+04
7.593834756096683236e+01,1.635147648193052737e+04
8.226654319104740409e+01,1.829636575511169212e+04
8.859473882112797583e+01,2.002515622016161433e+04
9.492293445120854756e+01,2.160988081312404393e+04
1.012511300812891193e+02,2.305053953399898091e+04
1.075793257113696910e+02,2.481534646707077627e+04
1.139075213414502628e+02,2.611193931585822065e+04
1.202357169715308345e+02,2.726446629255816879e+04
1.265639126016114062e+02,2.881317441749872523e+04
1.328921082316919637e+02,3.003773433024241967e+04
1.392203038617725497e+02,3.126229424298611775e+04
1.455484994918531072e+02,3.223473887957670013e+04
1.518766951219336647e+02,3.317116704814540572e+04
1.582048907520142507e+02,3.381946347253912973e+04
1.645330863820948082e+02,3.482792457715158525e+04
1.708612820121753941e+02,3.580036921374216763e+04
1.771894776422559517e+02,3.637663270209213806e+04
1.835176732723365376e+02,3.695289619044211577e+04
1.898458689024170951e+02,3.778127495494520554e+04
1.961740645324976811e+02,3.821347257120768336e+04
2.025022601625782386e+02,3.857363725142642215e+04
2.088304557926587961e+02,3.904185133571077313e+04
2.151586514227393820e+02,3.965413129208262399e+04
2.214868470528199396e+02,4.005031244032322866e+04
2.278150426829005255e+02,4.033844418449821387e+04
2.341432383129810830e+02,4.080665826878257212e+04
2.404714339430616690e+02,4.098674060889193788e+04
2.467996295731422265e+02,4.127487235306692310e+04
2.531278252032228124e+02,4.159902056526378146e+04
2.594560208333033415e+02,4.181511937339502765e+04
2.657842164633839275e+02,4.199520171350439341e+04
2.721124120934645134e+02,4.221130052163563232e+04
2.784406077235450994e+02,4.228333345767937863e+04
2.847688033536256285e+02,4.235536639372312493e+04
2.910969989837062144e+02,4.235536639372312493e+04
2.974251946137868003e+02,4.235536639372312493e+04
3.037533902438673294e+02,4.235536639372312493e+04
3.100815858739479154e+02,4.235536639372312493e+04
