# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
5.802312518546004938e+00,2.440456256224299239e+02
1.160462503709200988e+01,4.880912512448598477e+02
1.740693755563801659e+01,1.952365004979439391e+03
2.320925007418401975e+01,2.196410630601869343e+03
2.901156259273002291e+01,3.172593133091588697e+03
3.481387511127603318e+01,4.270798448392523824e+03
4.061618762982203634e+01,5.491026576504673358e+03
4.641850014836803950e+01,6.589231891805608029e+03
5.222081266691404267e+01,7.565414394295326929e+03
5.802312518546004583e+01,9.029688148029907097e+03
6.382543770400605609e+01,9.761825024897196272e+03
6.962775022255206636e+01,1.195823565549906562e+04
7.543006274109806952e+01,1.403262347328971919e+04
8.123237525964407268e+01,1.574094285264672908e+04
8.703468777819007585e+01,1.659510254232523221e+04
9.283700029673607901e+01,1.830342192168224210e+04
9.863931281528208217e+01,1.891353598573831914e+04
1.044416253338280853e+02,2.110994661634018848e+04
1.102439378523740885e+02,2.172006068039626189e+04
1.160462503709200917e+02,2.257422037007476683e+04
1.218485628894661090e+02,2.391647131099813123e+04
1.276508754080121122e+02,2.477063100067663618e+04
1.334531879265581154e+02,2.635692756722243212e+04
1.392555004451041327e+02,2.708906444408971947e+04
1.450578129636501217e+02,2.830929257220186992e+04
1.508601254821961390e+02,2.904142944906916091e+04
1.566624380007421280e+02,2.928547507469158882e+04
1.624647505192881454e+02,3.013963476437009376e+04
1.682670630378341343e+02,3.050570320280373926e+04
1.740693755563801517e+02,3.135986289248224421e+04
1.798716880749261406e+02,3.160390851810467211e+04
1.856740005934721580e+02,3.233604539497196311e+04
1.914763131120181754e+02,3.258009102059439465e+04
1.972786256305641643e+02,3.343425071027289960e+04
2.030809381491101817e+02,3.392234196151775541e+04
2.088832506676561707e+02,3.428841039995140454e+04
2.146855631862021880e+02,3.453245602557383245e+04
2.204878757047481770e+02,3.489852446400747431e+04
2.262901882232941944e+02,3.514257008962990949e+04
2.320925007418401833e+02,3.563066134087476530e+04
2.378948132603862007e+02,3.563066134087476530e+04
2.436971257789322181e+02,3.587470696649720048e+04
2.494994382974782070e+02,3.587470696649720048e+04
2.553017508160242244e+02,3.587470696649720048e+04
2.611040633345702418e+02,3.660684384336448420e+04
2.669063758531162307e+02,3.660684384336448420e+04
2.727086883716622197e+02,3.660684384336448420e+04
2.785110008902082654e+02,3.660684384336448420e+04
2.843133134087542544e+02,3.660684384336448420e+04
