# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
3.873458480741383436e+00,0.000000000000000000e+00
7.746916961482766872e+00,0.000000000000000000e+00
1.162037544222414986e+01,0.000000000000000000e+00
1.549383392296553374e+01,5.578995356483791284e+02
1.936729240370691585e+01,6.973744195604739389e+02
2.324075088444829973e+01,1.255273955208853067e+03
2.711420936518968361e+01,2.231598142593516513e+03
3.098766784593106749e+01,2.789497678241895755e+03
3.486112632667244782e+01,3.347397213890274998e+03
3.873458480741383170e+01,4.044771633450749050e+03
4.260804328815521558e+01,4.602671169099127837e+03
4.648150176889659946e+01,5.718470240395886321e+03
5.035496024963798334e+01,6.555319543868455185e+03
5.422841873037936722e+01,8.368493034725686812e+03
5.810187721112075110e+01,8.926392570374066054e+03
6.197533569186213498e+01,1.018166652558291935e+04
6.584879417260351886e+01,1.060009117731920378e+04
6.972225265334489563e+01,1.213431490035224670e+04
7.359571113408628662e+01,1.352906373947319480e+04
7.746916961482766339e+01,1.464486281076995328e+04
8.134262809556905438e+01,1.534223723033042734e+04
8.521608657631043116e+01,1.617908653380299620e+04
8.908954505705182214e+01,1.743436048901184768e+04
9.296300353779319892e+01,1.827120979248441654e+04
9.683646201853458990e+01,1.938700886378117502e+04
1.007099204992759667e+02,2.078175770290212313e+04
1.045833789800173577e+02,2.120018235463840756e+04
1.084568374607587344e+02,2.217650654202307123e+04
1.123302959415001254e+02,2.315283072940773491e+04
1.162037544222415022e+02,2.398968003288030377e+04
1.200772129029828932e+02,2.538442887200125188e+04
1.239506713837242700e+02,2.594232840764963112e+04
1.278241298644656467e+02,2.622127817547382074e+04
1.316975883452070377e+02,2.677917771112219998e+04
1.355710468259484287e+02,2.705812747894638960e+04
1.394445053066897913e+02,2.747655213068267403e+04
1.433179637874311823e+02,2.803445166633105327e+04
1.471914222681725732e+02,2.817392655024314809e+04
1.510648807489139642e+02,2.859235120197943252e+04
1.549383392296553268e+02,2.873182608589152733e+04
1.588117977103967178e+02,2.887130096980362214e+04
1.626852561911381088e+02,2.901077585371571695e+04
1.665587146718794997e+02,2.901077585371571695e+04
1.704321731526208623e+02,2.901077585371571695e+04
1.743056316333622533e+02,2.928972562153990657e+04
1.781790901141036443e+02,2.928972562153990657e+04
1.820525485948450353e+02,2.928972562153990657e+04
1.859260070755863978e+02,2.928972562153990657e+04
1.897994655563277888e+02,2.928972562153990657e+04
