# radii,kt_mito
0.000000000000000000e+00,0.000000000000000000e+00
3.800840512514374048e+00,3.980009068545133744e+01
7.601681025028748095e+00,1.592003627418053497e+02
1.140252153754312303e+01,4.577010428826903876e+02
1.520336205005749619e+01,8.358019043944781288e+02
1.900420256257186935e+01,1.353203083305345444e+03
2.280504307508624606e+01,2.109404806328921040e+03
2.660588358760061922e+01,3.283507481549735530e+03
3.040672410011499238e+01,4.358109930056921257e+03
3.420756461262936909e+01,5.492412514592284424e+03
3.800840512514373870e+01,6.547114917756744944e+03
4.180924563765811541e+01,7.701317547634834227e+03
4.561008615017249213e+01,9.074420676282905333e+03
4.941092666268686173e+01,1.062662421301550785e+04
5.321176717520123844e+01,1.194002720563540242e+04
5.701260768771560805e+01,1.363153105976708321e+04
6.081344820022998476e+01,1.524343473252786316e+04
6.461428871274435437e+01,1.675583817857501344e+04
6.841512922525873819e+01,1.848714212339214646e+04
7.221596973777310779e+01,2.007914575081019939e+04
7.601681025028747740e+01,2.183034974097005761e+04
7.981765076280186122e+01,2.354175364044446542e+04
8.361849127531623083e+01,2.523325749457614802e+04
8.741933178783060043e+01,2.724316207419144121e+04
9.122017230034498425e+01,2.909386629106492910e+04
9.502101281285935386e+01,3.054656960108390194e+04
9.882185332537372346e+01,3.269577449809827522e+04
1.026226938378880931e+02,3.470567907771356840e+04
1.064235343504024769e+02,3.673548370267158316e+04
1.102243748629168465e+02,3.860608796488779626e+04
1.140252153754312161e+02,4.045679218176128779e+04
1.178260558879455999e+02,4.230749639863477205e+04
1.216268964004599695e+02,4.425770084222188598e+04
1.254277369129743391e+02,4.590940460566811817e+04
1.292285774254887087e+02,4.748150818774344953e+04
1.330294179380030926e+02,4.909341186050422402e+04
1.368302584505174764e+02,5.064561539723682654e+04
1.406310989630318318e+02,5.235701929671123798e+04
1.444319394755462156e+02,5.388932278810111166e+04
1.482327799880605994e+02,5.524252587140645483e+04
1.520336205005749548e+02,5.643652859196999634e+04
1.558344610130893386e+02,5.776983162993261794e+04
1.596353015256037224e+02,5.886433412378252979e+04
1.634361420381180778e+02,5.989913648160426237e+04
1.672369825506324617e+02,6.133193974628051365e+04
1.710378230631468455e+02,6.208814146930408606e+04
1.748386635756612009e+02,6.296374346438401699e+04
1.786395040881755847e+02,6.377964532343576866e+04
1.824403446006899685e+02,6.459554718248752033e+04
1.862411851132043239e+02,6.519254854276929109e+04
