# radii,kt_mito
0.000000000000000000e+00,0.000000000000000000e+00
2.516018556963973918e+00,0.000000000000000000e+00
5.032037113927947836e+00,0.000000000000000000e+00
7.548055670891921309e+00,6.141078326847667057e+01
1.006407422785589567e+01,1.842323498054300046e+02
1.258009278481987003e+01,3.070539163423833315e+02
1.509611134178384262e+01,5.834024410505284095e+02
1.761212989874781698e+01,1.043983315564103350e+03
2.012814845571179134e+01,1.412448015174963530e+03
2.264416701267576570e+01,1.903734281322776724e+03
2.516018556963974007e+01,2.425725939104828285e+03
2.767620412660371443e+01,3.070539163423833543e+03
3.019222268356768524e+01,3.715352387742838346e+03
3.270824124053166315e+01,4.298754828793366869e+03
3.522425979749563396e+01,4.851451878209656570e+03
3.774027835445961188e+01,5.281327361088993712e+03
4.025629691142358269e+01,5.895435193773760147e+03
4.277231546838755349e+01,6.663069984629718419e+03
4.528833402535153141e+01,7.553526342022630160e+03
4.780435258231550222e+01,8.198339566341635873e+03
5.032037113927948013e+01,9.058090532100308337e+03
5.283638969624345094e+01,9.733609148053552417e+03
5.535240825320742886e+01,1.037842237237255722e+04
5.786842681017139967e+01,1.108464637996003876e+04
6.038444536713537047e+01,1.166804882101056683e+04
6.290046392409934839e+01,1.228215665369533417e+04
6.541648248106332630e+01,1.304979144455129244e+04
6.793250103802729711e+01,1.397095319357844346e+04
7.044851959499126792e+01,1.470788259280016246e+04
7.296453815195523873e+01,1.569045512509579021e+04
7.548055670891922375e+01,1.642738452431750920e+04
7.799657526588319456e+01,1.722572470680770493e+04
8.051259382284716537e+01,1.808547567256637922e+04
8.302861237981113618e+01,1.866887811361690910e+04
8.554463093677510699e+01,1.968215603754677431e+04
8.806064949373909201e+01,2.063402317820816097e+04
9.057666805070306282e+01,2.146306875233259780e+04
9.309268660766703363e+01,2.204647119338312405e+04
9.560870516463100444e+01,2.275269520097060740e+04
9.812472372159498946e+01,2.355103538346080313e+04
1.006407422785589603e+02,2.434937556595099886e+04
1.031567608355229311e+02,2.496348339863576621e+04
1.056727793924869019e+02,2.566970740622324956e+04
1.081887979494508727e+02,2.634522602217649182e+04
1.107048165064148577e+02,2.695933385486125917e+04
1.132208350633788285e+02,2.720497698793516611e+04
1.157368536203427993e+02,2.769626325408297998e+04
1.182528721773067701e+02,2.809543334532807785e+04
1.207688907342707409e+02,2.846389804493893826e+04
1.232849092912347260e+02,2.901659509435522705e+04
