# radii,kt_mito
0.000000000000000000e+00,0.000000000000000000e+00
1.887366750734854604e+00,0.000000000000000000e+00
3.774733501469709207e+00,0.000000000000000000e+00
5.662100252204563589e+00,0.000000000000000000e+00
7.549467002939418414e+00,1.629091420480465047e+02
9.436833753674273240e+00,2.443637130720697712e+02
1.132420050440912718e+01,2.443637130720697712e+02
1.321156725514398289e+01,3.258182840960930093e+02
1.509893400587883683e+01,6.516365681921860187e+02
1.698630075661369077e+01,1.140363994336325504e+03
1.887366750734854648e+01,1.547636849456441951e+03
2.076103425808340219e+01,1.547636849456441951e+03
2.264840100881825435e+01,1.954909704576558170e+03
2.453576775955311007e+01,2.199273417648627856e+03
2.642313451028796578e+01,2.606546272768744075e+03
2.831050126102281794e+01,3.095273698912883901e+03
3.019786801175767366e+01,3.665455696081046426e+03
3.208523476249252582e+01,3.909819409153116339e+03
3.397260151322738153e+01,4.154183122225185798e+03
3.585996826396223724e+01,4.805819690417371930e+03
3.774733501469709296e+01,5.294547116561511757e+03
3.963470176543194867e+01,5.783274542705651584e+03
4.152206851616680439e+01,6.679274823969906720e+03
4.340943526690165299e+01,6.923638537041976633e+03
4.529680201763650871e+01,7.168002250114046547e+03
4.718416876837136442e+01,7.493820534210140067e+03
4.907153551910622014e+01,7.982547960354278985e+03
5.095890226984107585e+01,8.634184528546466026e+03
5.284626902057593156e+01,9.530184809810720253e+03
5.473363577131078017e+01,1.034473052005095451e+04
5.662100252204563589e+01,1.058909423312302351e+04
5.850836927278049160e+01,1.099636708824313973e+04
6.039573602351534731e+01,1.197382194053141939e+04
6.228310277425020303e+01,1.238109479565153561e+04
6.417046952498505163e+01,1.295127679281969722e+04
6.605783627571990735e+01,1.344000421896383705e+04
6.794520302645476306e+01,1.360291336101188426e+04
6.983256977718961878e+01,1.384727707408395327e+04
7.171993652792447449e+01,1.425454992920406949e+04
7.360730327865933020e+01,1.441745907125211670e+04
7.549467002939418592e+01,1.458036821330016392e+04
7.738203678012904163e+01,1.466182278432418570e+04
7.926940353086389734e+01,1.506909563944430192e+04
8.115677028159875306e+01,1.523200478149234914e+04
8.304413703233360877e+01,1.539491392354039635e+04
8.493150378306845028e+01,1.555782306558844175e+04
8.681887053380330599e+01,1.580218677866051257e+04
8.870623728453816170e+01,1.604655049173258158e+04
9.059360403527301742e+01,1.604655049173258158e+04
9.248097078600787313e+01,1.629091420480465240e+04
