# radii,kt_mito
0.000000000000000000e+00,0.000000000000000000e+00
2.016091379394606253e+00,0.000000000000000000e+00
4.032182758789212507e+00,0.000000000000000000e+00
6.048274138183819204e+00,0.000000000000000000e+00
8.064365517578425013e+00,2.502349565286220638e+02
1.008045689697303082e+01,2.502349565286220638e+02
1.209654827636763841e+01,2.502349565286220638e+02
1.411263965576224422e+01,5.004699130572441277e+02
1.612873103515685003e+01,7.507048695858661631e+02
1.814482241455145584e+01,7.507048695858661631e+02
2.016091379394606165e+01,1.251174782643110348e+03
2.217700517334066745e+01,1.251174782643110348e+03
2.419309655273527682e+01,1.501409739171732326e+03
2.620918793212988263e+01,2.502349565286220695e+03
2.822527931152448843e+01,2.502349565286220695e+03
3.024137069091909424e+01,2.752584521814842446e+03
3.225746207031370005e+01,3.253054434872086858e+03
3.427355344970830942e+01,4.003759304457953021e+03
3.628964482910291167e+01,4.504229217515196979e+03
3.830573620849752103e+01,5.004699130572441391e+03
4.032182758789212329e+01,5.004699130572441391e+03
4.233791896728673265e+01,5.004699130572441391e+03
4.435401034668133491e+01,6.756343826272795923e+03
4.637010172607594427e+01,7.757283652387283837e+03
4.838619310547055363e+01,8.007518608915906043e+03
5.040228448486515589e+01,8.257753565444527339e+03
5.241837586425976525e+01,8.507988521973149545e+03
5.443446724365436751e+01,9.258693391559016163e+03
5.645055862304897687e+01,1.000939826114488278e+04
5.846665000244357913e+01,1.025963321767350499e+04
6.048274138183818849e+01,1.025963321767350499e+04
6.249883276123279074e+01,1.025963321767350499e+04
6.451492414062740011e+01,1.076010313073074758e+04
6.653101552002200947e+01,1.151080800031661420e+04
6.854710689941661883e+01,1.176104295684523640e+04
7.056319827881121398e+01,1.201127791337385861e+04
7.257928965820582334e+01,1.226151286990248082e+04
7.459538103760043271e+01,1.226151286990248082e+04
7.661147241699504207e+01,1.276198278295972523e+04
7.862756379638963722e+01,1.301221773948834743e+04
8.064365517578424658e+01,1.326245269601696964e+04
8.265974655517885594e+01,1.326245269601696964e+04
8.467583793457346530e+01,1.351268765254559185e+04
8.669192931396807467e+01,1.351268765254559185e+04
8.870802069336266982e+01,1.376292260907421405e+04
9.072411207275727918e+01,1.401315756560283444e+04
9.274020345215188854e+01,1.426339252213145664e+04
9.475629483154649790e+01,1.476386243518870106e+04
9.677238621094110727e+01,1.576480226130318988e+04
9.878847759033570242e+01,1.601503721783181209e+04
