# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
2.023216643148565197e+00,0.000000000000000000e+00
4.046433286297130394e+00,0.000000000000000000e+00
6.069649929445695591e+00,0.000000000000000000e+00
8.092866572594260788e+00,0.000000000000000000e+00
1.011608321574282598e+01,0.000000000000000000e+00
1.213929985889139118e+01,0.000000000000000000e+00
1.416251650203995638e+01,0.000000000000000000e+00
1.618573314518852158e+01,0.000000000000000000e+00
1.820894978833708677e+01,0.000000000000000000e+00
2.023216643148565197e+01,4.143488627138423226e+02
2.225538307463421717e+01,8.286977254276846452e+02
2.427859971778278236e+01,1.243046588141527081e+03
2.630181636093134756e+01,1.243046588141527081e+03
2.832503300407991276e+01,1.657395450855369290e+03
3.034824964722847795e+01,2.486093176283054163e+03
3.237146629037704315e+01,2.900442038996896372e+03
3.439468293352560835e+01,4.143488627138422999e+03
3.641789957667417355e+01,5.386535215279950535e+03
3.844111621982273874e+01,6.215232940707634953e+03
4.046433286297130394e+01,6.215232940707634953e+03
4.248754950611986914e+01,6.215232940707634953e+03
4.451076614926843433e+01,6.629581803421477161e+03
4.653398279241699953e+01,7.043930666135319370e+03
4.855719943556556473e+01,7.043930666135319370e+03
5.058041607871412992e+01,7.458279528849162489e+03
5.260363272186269512e+01,7.458279528849162489e+03
5.462684936501126032e+01,8.286977254276845997e+03
5.665006600815982551e+01,9.944372705132216652e+03
5.867328265130839071e+01,1.035872156784605795e+04
6.069649929445695591e+01,1.077307043055990107e+04
6.271971593760552111e+01,1.160176815598758549e+04
6.474293258075408630e+01,1.160176815598758549e+04
6.676614922390265860e+01,1.243046588141526991e+04
6.878936586705121670e+01,1.284481474412911302e+04
7.081258251019977479e+01,1.325916360684295432e+04
7.283579915334834709e+01,1.325916360684295432e+04
7.485901579649691939e+01,1.325916360684295432e+04
7.688223243964547748e+01,1.367351246955679744e+04
7.890544908279403558e+01,1.367351246955679744e+04
8.092866572594260788e+01,1.367351246955679744e+04
8.295188236909118018e+01,1.408786133227063874e+04
8.497509901223973827e+01,1.408786133227063874e+04
8.699831565538829636e+01,1.450221019498448186e+04
8.902153229853686867e+01,1.450221019498448186e+04
9.104474894168544097e+01,1.491655905769832498e+04
9.306796558483399906e+01,1.491655905769832498e+04
9.509118222798255715e+01,1.491655905769832498e+04
9.711439887113112945e+01,1.491655905769832498e+04
9.913761551427968755e+01,1.491655905769832498e+04
