# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
2.330753407322112558e+00,1.764497784743669229e+02
4.661506814644225116e+00,1.764497784743669229e+02
6.992260221966337674e+00,1.764497784743669229e+02
9.323013629288450232e+00,2.646746677115503985e+02
1.165376703661056368e+01,4.411244461859172930e+02
1.398452044393267535e+01,5.293493354231007970e+02
1.631527385125478702e+01,1.058698670846201594e+03
1.864602725857690046e+01,1.499823117032118716e+03
2.097678066589901391e+01,1.676272895506485838e+03
2.330753407322112736e+01,2.205622230929586294e+03
2.563828748054323725e+01,2.558521787878320538e+03
2.796904088786535070e+01,2.646746677115503644e+03
3.029979429518746414e+01,3.087871123301420994e+03
3.263054770250957404e+01,3.440770680250154783e+03
3.496130110983168748e+01,3.970120015673255693e+03
3.729205451715380093e+01,4.323019572621989937e+03
3.962280792447591438e+01,4.764144018807906832e+03
4.195356133179802782e+01,5.293493354231007288e+03
4.428431473912014127e+01,5.646392911179741532e+03
4.661506814644225472e+01,6.087517357365658427e+03
4.894582155376436106e+01,6.616866692788759792e+03
5.127657496108647450e+01,6.881541360500309565e+03
5.360732836840858795e+01,7.057991138974676687e+03
5.593808177573070139e+01,7.852015142109327826e+03
5.826883518305281484e+01,8.381364477532428282e+03
6.059958859037492829e+01,9.175388480667079421e+03
6.293034199769704173e+01,9.792962705327363437e+03
6.526109540501914807e+01,1.049876181922483192e+04
6.759184881234126863e+01,1.085166137617356617e+04
6.992260221966337497e+01,1.120456093312229859e+04
7.225335562698549552e+01,1.191036004701976708e+04
7.458410903430760186e+01,1.235148449320568398e+04
7.691486244162970820e+01,1.279260893939160087e+04
7.924561584895182875e+01,1.341018316405188671e+04
8.157636925627393509e+01,1.349840805328906936e+04
8.390712266359605565e+01,1.385130761023780360e+04
8.623787607091816199e+01,1.446888183489808762e+04
8.856862947824028254e+01,1.517468094879555429e+04
9.089938288556238888e+01,1.526290583803273876e+04
9.323013629288450943e+01,1.596870495193020543e+04
9.556088970020661577e+01,1.632160450887893967e+04
9.789164310752872211e+01,1.632160450887893967e+04
1.002223965148508427e+02,1.658627917659049126e+04
1.025531499221729490e+02,1.667450406582767391e+04
1.048839033294950696e+02,1.676272895506485656e+04
1.072146567368171759e+02,1.676272895506485656e+04
1.095454101441392964e+02,1.676272895506485656e+04
1.118761635514614028e+02,1.676272895506485656e+04
1.142069169587835233e+02,1.676272895506485656e+04
