# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
1.241118918147609662e+00,0.000000000000000000e+00
2.482237836295219324e+00,5.489023342122612121e+03
3.723356754442828986e+00,5.489023342122612121e+03
4.964475672590438649e+00,5.489023342122612121e+03
6.205594590738048311e+00,5.489023342122612121e+03
7.446713508885657973e+00,5.489023342122612121e+03
8.687832427033267635e+00,5.489023342122612121e+03
9.928951345180877297e+00,5.489023342122612121e+03
1.117007026332848696e+01,5.489023342122612121e+03
1.241118918147609662e+01,5.489023342122612121e+03
1.365230809962370628e+01,5.489023342122612121e+03
1.489342701777131595e+01,5.489023342122612121e+03
1.613454593591892561e+01,5.489023342122612121e+03
1.737566485406653527e+01,5.489023342122612121e+03
1.861678377221414493e+01,5.489023342122612121e+03
1.985790269036175459e+01,5.489023342122612121e+03
2.109902160850936426e+01,5.489023342122612121e+03
2.234014052665697392e+01,5.489023342122612121e+03
2.358125944480458358e+01,5.489023342122612121e+03
2.482237836295219324e+01,5.489023342122612121e+03
2.606349728109980290e+01,5.489023342122612121e+03
2.730461619924741257e+01,5.489023342122612121e+03
2.854573511739502223e+01,5.489023342122612121e+03
2.978685403554263189e+01,5.489023342122612121e+03
3.102797295369024155e+01,5.489023342122612121e+03
3.226909187183785122e+01,5.489023342122612121e+03
3.351021078998546443e+01,5.489023342122612121e+03
3.475132970813307054e+01,5.489023342122612121e+03
3.599244862628067665e+01,5.489023342122612121e+03
3.723356754442828986e+01,5.489023342122612121e+03
3.847468646257590308e+01,5.489023342122612121e+03
3.971580538072350919e+01,5.489023342122612121e+03
4.095692429887111530e+01,5.489023342122612121e+03
4.219804321701872851e+01,5.489023342122612121e+03
4.343916213516634173e+01,5.489023342122612121e+03
4.468028105331394784e+01,5.489023342122612121e+03
4.592139997146155395e+01,5.489023342122612121e+03
4.716251888960916716e+01,5.489023342122612121e+03
4.840363780775678038e+01,5.489023342122612121e+03
4.964475672590438649e+01,5.489023342122612121e+03
5.088587564405199259e+01,5.489023342122612121e+03
5.212699456219960581e+01,5.489023342122612121e+03
5.336811348034721902e+01,5.489023342122612121e+03
5.460923239849482513e+01,1.097804668424522424e+04
5.585035131664243124e+01,1.646707002636783727e+04
5.709147023479004446e+01,1.646707002636783727e+04
5.833258915293765767e+01,1.646707002636783727e+04
5.957370807108526378e+01,1.646707002636783727e+04
6.081482698923287700e+01,1.646707002636783727e+04
