# dists
0.000000000000000000e+00,0.000000000000000000e+00
1.026127520206244625e+01,1.151730166652837823e+02
2.052255040412489251e+01,1.324489691650763461e+03
3.078382560618733876e+01,3.282430974960587719e+03
4.104510080824978502e+01,5.413131783268338040e+03
5.130637601031223483e+01,7.601419099908729549e+03
6.156765121237467753e+01,1.053833102487346696e+04
7.182892641443712023e+01,1.359041596650348765e+04
8.209020161649957004e+01,1.790940409145162994e+04
9.235147681856201984e+01,2.211321919973448530e+04
1.026127520206244697e+02,2.660496684968055342e+04
1.128740272226869052e+02,2.988739782464114251e+04
1.231353024247493551e+02,3.316982879960173159e+04
1.333965776268117907e+02,3.616432723289910791e+04
1.436578528288742405e+02,3.973469074952290975e+04
1.539191280309366903e+02,4.238367013282443077e+04
1.641804032329991401e+02,4.578127412445030495e+04
1.744416784350615899e+02,4.819990747442126303e+04
1.847029536371240397e+02,5.102164638272071898e+04
1.949642288391864895e+02,5.390097179935281019e+04
2.052255040412489393e+02,5.597408609932792024e+04
2.154867792433113607e+02,5.845030595763152087e+04
2.257480544453738105e+02,6.109928534093304916e+04
2.360093296474362603e+02,6.322998614924080175e+04
2.462706048494987101e+02,6.524551394088326197e+04
2.565318800515611315e+02,6.766414729085422005e+04
2.667931552536235813e+02,6.979484809916197264e+04
2.770544304556860311e+02,7.192554890746972524e+04
2.873157056577484809e+02,7.382590368244690762e+04
2.975769808598109307e+02,7.532315289909559942e+04
3.078382560618733805e+02,7.664764259074635629e+04
3.180995312639358303e+02,7.756902672406863712e+04
3.283608064659982801e+02,7.831765133239296847e+04
3.386220816680607300e+02,7.912386244904996420e+04
3.488833568701231798e+02,7.964214102404373989e+04
3.591446320721856296e+02,8.004524658237223048e+04
3.694059072742480794e+02,8.085145769902921165e+04
3.796671824763105292e+02,8.148490929068827245e+04
3.899284576783729790e+02,8.234870691567790345e+04
4.001897328804354288e+02,8.344285057399810466e+04
4.104510080824978786e+02,8.413388867398980074e+04
4.207122832845602716e+02,8.470975375731622626e+04
4.309735584866227214e+02,8.505527280731208157e+04
4.412348336886851712e+02,8.534320534897528705e+04
4.514961088907476210e+02,8.545837836564057216e+04
4.617573840928100708e+02,8.551596487397320743e+04
4.720186592948725206e+02,8.551596487397320743e+04
4.822799344969349704e+02,8.551596487397320743e+04
4.925412096989974202e+02,8.551596487397320743e+04
5.028024849010598700e+02,8.551596487397320743e+04
