# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
2.303452271710071830e+00,0.000000000000000000e+00
4.606904543420143661e+00,0.000000000000000000e+00
6.910356815130215935e+00,0.000000000000000000e+00
9.213809086840287321e+00,0.000000000000000000e+00
1.151726135855035871e+01,0.000000000000000000e+00
1.382071363026043187e+01,2.020585371333856415e+02
1.612416590197050326e+01,4.041170742667712830e+02
1.842761817368057464e+01,1.414409759933699434e+03
2.073107044539064603e+01,2.020585371333856529e+03
2.303452271710071741e+01,2.222643908467241999e+03
2.533797498881078880e+01,2.626760982734013396e+03
2.764142726052086374e+01,3.232936594134170264e+03
2.994487953223093513e+01,3.232936594134170264e+03
3.224833180394100651e+01,3.637053668400941660e+03
3.455178407565107790e+01,3.637053668400941660e+03
3.685523634736114929e+01,4.041170742667713057e+03
3.915868861907122067e+01,5.051463428334641321e+03
4.146214089078129206e+01,5.455580502601412263e+03
4.376559316249136344e+01,5.859697576868184115e+03
4.606904543420143483e+01,6.061756114001569586e+03
4.837249770591150622e+01,6.869990262535112379e+03
5.067594997762157760e+01,7.274107336801883321e+03
5.297940224933164899e+01,7.678224411068654263e+03
5.528285452104172748e+01,8.082341485335426114e+03
5.758630679275179887e+01,8.486458559602197056e+03
5.988975906446187025e+01,8.486458559602197056e+03
6.219321133617194164e+01,9.092634171002353469e+03
6.449666360788201303e+01,9.294692708135738940e+03
6.680011587959208441e+01,9.900868319535897172e+03
6.910356815130215580e+01,9.900868319535897172e+03
7.140702042301222718e+01,1.050704393093605358e+04
7.371047269472229857e+01,1.091116100520282453e+04
7.601392496643236996e+01,1.111321954233621000e+04
7.831737723814244134e+01,1.131527807946959547e+04
8.062082950985251273e+01,1.151733661660298276e+04
8.292428178156258411e+01,1.192145369086975370e+04
8.522773405327265550e+01,1.212351222800313917e+04
8.753118632498272689e+01,1.272968783940329558e+04
8.983463859669279827e+01,1.333586345080345200e+04
9.213809086840286966e+01,1.414409759933699570e+04
9.444154314011294105e+01,1.414409759933699570e+04
9.674499541182301243e+01,1.414409759933699570e+04
9.904844768353308382e+01,1.475027321073715211e+04
1.013518999552431552e+02,1.515439028500392305e+04
1.036553522269532266e+02,1.576056589640408129e+04
1.059588044986632980e+02,1.576056589640408129e+04
1.082622567703733694e+02,1.576056589640408129e+04
1.105657090420834550e+02,1.576056589640408129e+04
1.128691613137935121e+02,1.576056589640408129e+04
