# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
6.897496767160863129e+00,9.753553064557263497e+01
1.379499353432172626e+01,2.600947483881936932e+02
2.069249030148258939e+01,1.235450054843920043e+03
2.758998706864345252e+01,2.503411953236364297e+03
3.448748383580431209e+01,3.966444912919953367e+03
4.138498060296517878e+01,5.852131838734358098e+03
4.828247737012604546e+01,7.607771390354664618e+03
5.517997413728690503e+01,1.004615965649398095e+04
6.207747090444776461e+01,1.245203607908477170e+04
6.897496767160862419e+01,1.492293618877261179e+04
7.587246443876949797e+01,1.794653763878536483e+04
8.276996120593035755e+01,2.106767461944368915e+04
8.966745797309121713e+01,2.357108657268005118e+04
9.656495474025209091e+01,2.607449852591641684e+04
1.034624515074129505e+02,2.903307628883211873e+04
1.103599482745738101e+02,3.140644086787438573e+04
1.172574450417346696e+02,3.306454488884912280e+04
1.241549418088955292e+02,3.504776734530909744e+04
1.310524385760564030e+02,3.677089505338088202e+04
1.379499353432172484e+02,3.875411750984085666e+04
1.448474321103781222e+02,4.031468600017001881e+04
1.517449288775389959e+02,4.158264789856246352e+04
1.586424256446998413e+02,4.317572823244015308e+04
1.655399224118607151e+02,4.460624934857521293e+04
1.724374191790215889e+02,4.636188890019552491e+04
1.793349159461824343e+02,4.740226789374829968e+04
1.862324127133433080e+02,4.841013504375254706e+04
1.931299094805041818e+02,4.961307325504794426e+04
2.000274062476650272e+02,5.101108252763448399e+04
2.069249030148259010e+02,5.198643783409021125e+04
2.138223997819867463e+02,5.250662733086659864e+04
2.207198965491476201e+02,5.331942341957970348e+04
2.276173933163084939e+02,5.419724319538985583e+04
2.345148900834693393e+02,5.484748006636033824e+04
2.414123868506302131e+02,5.536766956313672563e+04
2.483098836177910584e+02,5.575781168571901799e+04
2.552073803849519322e+02,5.634302486959245289e+04
2.621048771521128060e+02,5.670065514862621785e+04
2.690023739192736798e+02,5.692823805346588779e+04
2.758998706864344967e+02,5.715582095830555772e+04
2.827973674535953705e+02,5.731838017604818015e+04
2.896948642207562443e+02,5.744842755024227517e+04
2.965923609879171181e+02,5.748093939379080257e+04
3.034898577550779919e+02,5.751345123733932996e+04
3.103873545222388657e+02,5.754596308088785008e+04
3.172848512893996826e+02,5.754596308088785008e+04
3.241823480565605564e+02,5.754596308088785008e+04
3.310798448237214302e+02,5.754596308088785008e+04
3.379773415908823040e+02,5.754596308088785008e+04
