# dists
0.000000000000000000e+00,0.000000000000000000e+00
2.037979649545355265e+00,0.000000000000000000e+00
4.075959299090710530e+00,0.000000000000000000e+00
6.113938948636065795e+00,0.000000000000000000e+00
8.151918598181421061e+00,0.000000000000000000e+00
1.018989824772677721e+01,0.000000000000000000e+00
1.222787789727213159e+01,0.000000000000000000e+00
1.426585754681748597e+01,0.000000000000000000e+00
1.630383719636284212e+01,0.000000000000000000e+00
1.834181684590819827e+01,0.000000000000000000e+00
2.037979649545355443e+01,7.108837699324125197e+02
2.241777614499890703e+01,1.421767539864825039e+03
2.445575579454426318e+01,2.132651309797237445e+03
2.649373544408961934e+01,2.843535079729650079e+03
2.853171509363497194e+01,4.265302619594474891e+03
3.056969474318032809e+01,4.265302619594474891e+03
3.260767439272568424e+01,4.976186389526887979e+03
3.464565404227104040e+01,4.976186389526887979e+03
3.668363369181639655e+01,5.687070159459300157e+03
3.872161334136175270e+01,5.687070159459300157e+03
4.075959299090710886e+01,5.687070159459300157e+03
4.279757264045245790e+01,5.687070159459300157e+03
4.483555228999781406e+01,6.397953929391713245e+03
4.687353193954317021e+01,7.819721469256538512e+03
4.891151158908852636e+01,7.819721469256538512e+03
5.094949123863388252e+01,8.530605239188949781e+03
5.298747088817923867e+01,8.530605239188949781e+03
5.502545053772459482e+01,8.530605239188949781e+03
5.706343018726994387e+01,9.241489009121363779e+03
5.910140983681530003e+01,9.241489009121363779e+03
6.113938948636065618e+01,9.241489009121363779e+03
6.317736913590601233e+01,9.952372779053775957e+03
6.521534878545136849e+01,9.952372779053775957e+03
6.725332843499671753e+01,9.952372779053775957e+03
6.929130808454208079e+01,1.066325654898618814e+04
7.132928773408742984e+01,1.066325654898618814e+04
7.336726738363279310e+01,1.066325654898618814e+04
7.540524703317814215e+01,1.137414031891860031e+04
7.744322668272350541e+01,1.208502408885101249e+04
7.948120633226885445e+01,1.279590785878342649e+04
8.151918598181421771e+01,1.350679162871583867e+04
8.355716563135956676e+01,1.350679162871583867e+04
8.559514528090491581e+01,1.350679162871583867e+04
8.763312493045027907e+01,1.350679162871583867e+04
8.967110457999562811e+01,1.421767539864825085e+04
9.170908422954099137e+01,1.492855916858066303e+04
9.374706387908634042e+01,1.492855916858066303e+04
9.578504352863170368e+01,1.492855916858066303e+04
9.782302317817705273e+01,1.492855916858066303e+04
9.986100282772240178e+01,1.492855916858066303e+04
