# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
1.504379369795267207e+00,6.599065096087554139e+01
3.008758739590534415e+00,2.639626038435021655e+02
4.513138109385801400e+00,3.959439057652533052e+02
6.017517479181068829e+00,5.279252076870043311e+02
7.521896848976336258e+00,5.939158586478798725e+02
9.026276218771602800e+00,5.939158586478798725e+02
1.053065558856687112e+01,5.939158586478798725e+02
1.203503495836213766e+01,8.578784624913821517e+02
1.353941432815740420e+01,1.253822368256635400e+03
1.504379369795267252e+01,1.583775623061013221e+03
1.654817306774793906e+01,1.913728877865390814e+03
1.805255243754320560e+01,2.243682132669768635e+03
1.955693180733847214e+01,2.441654085552395372e+03
2.106131117713374223e+01,2.639626038435022110e+03
2.256569054692900878e+01,2.903588642278524276e+03
2.407006991672427532e+01,3.101560595161150559e+03
2.557444928651954186e+01,3.431513849965528607e+03
2.707882865631480840e+01,3.695476453809030772e+03
2.858320802611007849e+01,3.893448406691657510e+03
3.008758739590534503e+01,4.025429708613408366e+03
3.159196676570061157e+01,4.091420359574283793e+03
3.309634613549587812e+01,4.289392312456910986e+03
3.460072550529114466e+01,4.685336218222163552e+03
3.610510487508641120e+01,5.081280123987417028e+03
3.760948424488167774e+01,5.675195982635296787e+03
3.911386361467694428e+01,6.137130539361425690e+03
4.061824298447221793e+01,6.467083794165803738e+03
4.212262235426748447e+01,6.533074445126679166e+03
4.362700172406275101e+01,6.731046398009305449e+03
4.513138109385801755e+01,6.797037048970181786e+03
4.663576046365328409e+01,6.995009001852808069e+03
4.814013983344855063e+01,7.192980954735434352e+03
4.964451920324381717e+01,7.324962256657186117e+03
5.114889857303908371e+01,7.324962256657186117e+03
5.265327794283435026e+01,7.390952907618061545e+03
5.415765731262961680e+01,7.390952907618061545e+03
5.566203668242488334e+01,7.522934209539812400e+03
5.716641605222015698e+01,7.522934209539812400e+03
5.867079542201542353e+01,7.522934209539812400e+03
6.017517479181069007e+01,7.654915511461563256e+03
6.167955416160595661e+01,7.654915511461563256e+03
6.318393353140122315e+01,7.720906162422438683e+03
6.468831290119649680e+01,7.786896813383315020e+03
6.619269227099175623e+01,7.852887464344190448e+03
6.769707164078702988e+01,7.918878115305065876e+03
6.920145101058228931e+01,7.918878115305065876e+03
7.070583038037756296e+01,7.918878115305065876e+03
7.221020975017282240e+01,7.918878115305065876e+03
7.371458911996809604e+01,7.918878115305065876e+03
