# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
1.188948409272700957e+01,1.950868957257514751e+02
2.377896818545401914e+01,1.780167923497482207e+03
3.566845227818102870e+01,3.926123776480748347e+03
4.755793637090803827e+01,6.852427212367020729e+03
5.944742046363504784e+01,1.041276305936198514e+04
7.133690455636205741e+01,1.538747890036864737e+04
8.322638864908907408e+01,2.002079267385524508e+04
9.511587274181607654e+01,2.533691058238197365e+04
1.070053568345430790e+02,3.057987090501154307e+04
1.188948409272700957e+02,3.511564123063526495e+04
1.307843250199971123e+02,3.887106397335598012e+04
1.426738091127241148e+02,4.308981809342535416e+04
1.545632932054511173e+02,4.740611566135760950e+04
1.664527772981781482e+02,5.116153840407832467e+04
1.783422613909051506e+02,5.572169459166776505e+04
1.902317454836321531e+02,6.003799215960001311e+04
2.021212295763591555e+02,6.420797455573795014e+04
2.140107136690861580e+02,6.818287005615013186e+04
2.259001977618131889e+02,7.169443417921366927e+04
2.377896818545401914e+02,7.530354175014006614e+04
2.496791659472671938e+02,7.852247552961496694e+04
2.615686500399942247e+02,8.191211034284990455e+04
2.734581341327212272e+02,8.500911481249620556e+04
2.853476182254482296e+02,8.793541824838246976e+04
2.972371023181752321e+02,9.093487927016589674e+04
3.091265864109022345e+02,9.354416650049782766e+04
3.210160705036292370e+02,9.598275269706972176e+04
3.329055545963562963e+02,9.849449647953877866e+04
3.447950386890832988e+02,1.008111533662820730e+05
3.566845227818103012e+02,1.028107940474710194e+05
3.685740068745373037e+02,1.047372771427628177e+05
3.804634909672643062e+02,1.064930592042945791e+05
3.923529750599913086e+02,1.080537543701005925e+05
4.042424591527183111e+02,1.094681343641122949e+05
4.161319432454453136e+02,1.104679547047067754e+05
4.280214273381723160e+02,1.116628619410269894e+05
4.399109114308993753e+02,1.126870681435871957e+05
4.518003955236263778e+02,1.135405733123873506e+05
4.636898796163533802e+02,1.144428502051189571e+05
4.755793637090803827e+02,1.150524967542619270e+05
4.874688478018073852e+02,1.154670564076791488e+05
4.993583318945343876e+02,1.157353008893020597e+05
5.112478159872613901e+02,1.158328443371649337e+05
5.231373000799884494e+02,1.158816160610963707e+05
5.350267841727154519e+02,1.159060019230620965e+05
5.469162682654424543e+02,1.159060019230620965e+05
5.588057523581694568e+02,1.159060019230620965e+05
5.706952364508964592e+02,1.159060019230620965e+05
5.825847205436234617e+02,1.159060019230620965e+05
