# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
1.607011037440646106e+00,0.000000000000000000e+00
3.214022074881292212e+00,0.000000000000000000e+00
4.821033112321938319e+00,0.000000000000000000e+00
6.428044149762584425e+00,0.000000000000000000e+00
8.035055187203230531e+00,0.000000000000000000e+00
9.642066224643876637e+00,0.000000000000000000e+00
1.124907726208452274e+01,0.000000000000000000e+00
1.285608829952516885e+01,0.000000000000000000e+00
1.446309933696581496e+01,0.000000000000000000e+00
1.607011037440646106e+01,2.712380344470686850e+02
1.767712141184710717e+01,5.424760688941373701e+02
1.928413244928775327e+01,5.424760688941373701e+02
2.089114348672839938e+01,5.424760688941373701e+02
2.249815452416904549e+01,5.424760688941373701e+02
2.410516556160969159e+01,1.084952137788274740e+03
2.571217659905033770e+01,1.084952137788274740e+03
2.731918763649098381e+01,1.898666241129480795e+03
2.892619867393162991e+01,1.898666241129480795e+03
3.053320971137227602e+01,2.441142310023617938e+03
3.214022074881292212e+01,2.441142310023617938e+03
3.374723178625356468e+01,2.712380344470686850e+03
3.535424282369421434e+01,2.983618378917755308e+03
3.696125386113486400e+01,3.254856413364824220e+03
3.856826489857550655e+01,3.797332482258961591e+03
4.017527593601614910e+01,4.068570516706030048e+03
4.178228697345679876e+01,4.068570516706030048e+03
4.338929801089744842e+01,4.068570516706030048e+03
4.499630904833809097e+01,4.611046585600167418e+03
4.660332008577873353e+01,4.611046585600167418e+03
4.821033112321938319e+01,4.882284620047235876e+03
4.981734216066003285e+01,5.153522654494305243e+03
5.142435319810067540e+01,6.238474792282579983e+03
5.303136423554131795e+01,6.509712826729648441e+03
5.463837527298196761e+01,6.509712826729648441e+03
5.624538631042261727e+01,6.509712826729648441e+03
5.785239734786325982e+01,6.780950861176716899e+03
5.945940838530390238e+01,6.780950861176716899e+03
6.106641942274455204e+01,7.052188895623785356e+03
6.267343046018520170e+01,7.323426930070854723e+03
6.428044149762584425e+01,7.323426930070854723e+03
6.588745253506648680e+01,7.323426930070854723e+03
6.749446357250712936e+01,7.323426930070854723e+03
6.910147460994778612e+01,7.323426930070854723e+03
7.070848564738842867e+01,7.323426930070854723e+03
7.231549668482907123e+01,7.594664964517923181e+03
7.392250772226972799e+01,7.594664964517923181e+03
7.552951875971037055e+01,7.594664964517923181e+03
7.713652979715101310e+01,7.594664964517923181e+03
7.874354083459165565e+01,7.594664964517923181e+03
