# radii,kt_mito
0.000000000000000000e+00,0.000000000000000000e+00
1.851812828288461166e+00,5.489023342122612121e+03
3.703625656576922331e+00,5.489023342122612121e+03
5.555438484865383941e+00,5.489023342122612121e+03
7.407251313153844663e+00,5.489023342122612121e+03
9.259064141442305385e+00,5.489023342122612121e+03
1.111087696973076788e+01,5.489023342122612121e+03
1.296268979801922860e+01,5.489023342122612121e+03
1.481450262630768933e+01,5.489023342122612121e+03
1.666631545459615182e+01,5.489023342122612121e+03
1.851812828288461077e+01,5.489023342122612121e+03
2.036994111117307327e+01,5.489023342122612121e+03
2.222175393946153577e+01,5.489023342122612121e+03
2.407356676774999471e+01,5.489023342122612121e+03
2.592537959603845721e+01,5.489023342122612121e+03
2.777719242432691615e+01,5.489023342122612121e+03
2.962900525261537865e+01,5.489023342122612121e+03
3.148081808090384115e+01,5.489023342122612121e+03
3.333263090919230365e+01,5.489023342122612121e+03
3.518444373748076259e+01,5.489023342122612121e+03
3.703625656576922154e+01,5.489023342122612121e+03
3.888806939405768759e+01,5.489023342122612121e+03
4.073988222234614653e+01,5.489023342122612121e+03
4.259169505063460548e+01,5.489023342122612121e+03
4.444350787892307153e+01,5.489023342122612121e+03
4.629532070721153048e+01,5.489023342122612121e+03
4.814713353549998942e+01,5.489023342122612121e+03
4.999894636378844837e+01,5.489023342122612121e+03
5.185075919207691442e+01,5.489023342122612121e+03
5.370257202036537336e+01,5.489023342122612121e+03
5.555438484865383231e+01,5.489023342122612121e+03
5.740619767694229836e+01,5.489023342122612121e+03
5.925801050523075730e+01,5.489023342122612121e+03
6.110982333351921625e+01,1.646707002636783727e+04
6.296163616180768230e+01,1.646707002636783727e+04
6.481344899009613414e+01,1.646707002636783727e+04
6.666526181838460730e+01,1.646707002636783727e+04
6.851707464667306624e+01,1.646707002636783727e+04
7.036888747496152519e+01,1.646707002636783727e+04
7.222070030324998413e+01,1.646707002636783727e+04
7.407251313153844308e+01,1.646707002636783727e+04
7.592432595982690202e+01,1.646707002636783727e+04
7.777613878811537518e+01,1.646707002636783727e+04
7.962795161640383412e+01,1.646707002636783727e+04
8.147976444469229307e+01,1.646707002636783727e+04
8.333157727298075201e+01,1.646707002636783727e+04
8.518339010126921096e+01,1.646707002636783727e+04
8.703520292955766990e+01,1.646707002636783727e+04
8.888701575784614306e+01,1.646707002636783727e+04
9.073882858613460201e+01,1.646707002636783727e+04
