# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
4.295724958296908369e+00,0.000000000000000000e+00
8.591449916593816738e+00,0.000000000000000000e+00
1.288717487489072511e+01,0.000000000000000000e+00
1.718289983318763348e+01,0.000000000000000000e+00
2.147862479148454184e+01,2.700425359523273414e+02
2.577434974978145021e+01,1.080170143809309366e+03
3.007007470807835858e+01,1.890297751666291106e+03
3.436579966637526695e+01,2.160340287618618731e+03
3.866152462467217532e+01,2.700425359523273073e+03
4.295724958296908369e+01,4.050638039284909610e+03
4.725297454126599206e+01,4.590723111189564406e+03
5.154869949956290043e+01,5.670893254998873999e+03
5.584442445785980880e+01,7.021105934760510536e+03
6.014014941615671717e+01,9.181446222379128812e+03
6.443587437445361843e+01,1.026161636618843841e+04
6.873159933275053390e+01,1.107174397404541924e+04
7.302732429104744938e+01,1.296204172571171148e+04
7.732304924934435064e+01,1.404221186952102107e+04
8.161877420764125191e+01,1.539242454928265761e+04
8.591449916593816738e+01,1.674263722904429233e+04
9.021022412423508285e+01,1.836289244475825762e+04
9.450594908253198412e+01,2.025319019642454805e+04
9.880167404082888538e+01,2.106331780428153070e+04
1.030973989991258009e+02,2.241353048404316723e+04
1.073931239574227163e+02,2.322365809190014988e+04
1.116888489157196176e+02,2.430382823570945766e+04
1.159845738740165189e+02,2.430382823570945766e+04
1.202802988323134343e+02,2.484391330761411155e+04
1.245760237906103498e+02,2.592408345142342296e+04
1.288717487489072369e+02,2.619412598737574808e+04
1.331674737072041523e+02,2.700425359523273073e+04
1.374631986655010678e+02,2.808442373904204214e+04
1.417589236237979833e+02,2.889455134689902115e+04
1.460546485820948988e+02,2.970467895475600380e+04
1.503503735403917858e+02,3.024476402666065769e+04
1.546460984986887013e+02,3.024476402666065769e+04
1.589418234569856168e+02,3.078484909856531522e+04
1.632375484152825038e+02,3.078484909856531522e+04
1.675332733735794193e+02,3.132493417046996910e+04
1.718289983318763348e+02,3.186501924237462299e+04
1.761247232901732502e+02,3.186501924237462299e+04
1.804204482484701657e+02,3.186501924237462299e+04
1.847161732067670528e+02,3.213506177832695175e+04
1.890118981650639682e+02,3.213506177832695175e+04
1.933076231233608837e+02,3.240510431427927688e+04
1.976033480816577708e+02,3.240510431427927688e+04
2.018990730399546862e+02,3.240510431427927688e+04
2.061947979982516017e+02,3.240510431427927688e+04
2.104905229565485172e+02,3.240510431427927688e+04
