# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
6.969230058900392599e+00,2.078905827215070019e+02
1.393846011780078520e+01,6.236717481645209773e+02
2.090769017670117691e+01,1.715097307452432688e+03
2.787692023560157040e+01,3.378221969224488930e+03
3.484615029450196033e+01,5.041346630996545173e+03
4.181538035340235382e+01,6.392635418686340017e+03
4.878461041230274731e+01,8.159705371819150059e+03
5.575384047120314079e+01,1.018663855335384324e+04
6.272307053010353428e+01,1.247343496329041955e+04
6.969230058900392066e+01,1.486417666458775057e+04
7.666153064790431415e+01,1.715097307452432869e+04
8.363076070680470764e+01,1.928185154741977385e+04
9.059999076570510113e+01,2.141273002031522265e+04
9.756922082460549461e+01,2.349163584753029136e+04
1.045384508835058881e+02,2.531067844634347784e+04
1.115076809424062816e+02,2.681788517107440202e+04
1.184769110013066751e+02,2.889679099828947437e+04
1.254461410602070686e+02,3.055991566006153153e+04
1.324153711191074478e+02,3.232698561319433793e+04
1.393846011780078413e+02,3.373024704656450922e+04
1.463538312369082348e+02,3.508153583425430406e+04
1.533230612958086283e+02,3.648479726762448263e+04
1.602922913547090218e+02,3.768016811827314814e+04
1.672615214136094153e+02,3.866764838620030059e+04
1.742307514725098088e+02,4.022682775661160849e+04
1.811999815314102023e+02,4.152614389862102689e+04
1.881692115903105957e+02,4.272151474926969240e+04
1.951384416492109892e+02,4.412477618263986369e+04
2.021076717081113827e+02,4.506028380488663970e+04
2.090769017670117762e+02,4.604776407281379943e+04
2.160461318259121697e+02,4.703524434074095916e+04
2.230153618848125632e+02,4.802272460866811889e+04
2.299845919437129567e+02,4.854245106547188334e+04
2.369538220026133502e+02,4.901020487659527862e+04
2.439230520615137436e+02,4.973782191612054885e+04
2.508922821204141371e+02,5.020557572724394413e+04
2.578615121793145022e+02,5.082924747540846147e+04
2.648307422382148957e+02,5.140094657789260964e+04
2.717999722971152892e+02,5.207659097173750342e+04
2.787692023560156827e+02,5.270026271990202804e+04
2.857384324149160761e+02,5.296012594830391026e+04
2.927076624738164696e+02,5.342787975942729827e+04
2.996768925327168631e+02,5.363577034214880405e+04
3.066461225916172566e+02,5.363577034214880405e+04
3.136153526505176501e+02,5.379168827918994066e+04
3.205845827094180436e+02,5.379168827918994066e+04
3.275538127683184371e+02,5.379168827918994066e+04
3.345230428272188306e+02,5.379168827918994066e+04
3.414922728861192240e+02,5.379168827918994066e+04
