# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
2.254059165853605773e+00,0.000000000000000000e+00
4.508118331707211546e+00,0.000000000000000000e+00
6.762177497560816875e+00,0.000000000000000000e+00
9.016236663414423091e+00,0.000000000000000000e+00
1.127029582926802931e+01,0.000000000000000000e+00
1.352435499512163375e+01,0.000000000000000000e+00
1.577841416097523997e+01,0.000000000000000000e+00
1.803247332682884618e+01,0.000000000000000000e+00
2.028653249268245062e+01,0.000000000000000000e+00
2.254059165853605862e+01,7.519965036189873899e+02
2.479465082438966306e+01,7.519965036189873899e+02
2.704870999024326750e+01,1.503993007237974780e+03
2.930276915609687549e+01,1.503993007237974780e+03
3.155682832195047993e+01,2.255989510856962170e+03
3.381088748780408793e+01,3.007986014475949560e+03
3.606494665365769237e+01,3.007986014475949560e+03
3.831900581951129681e+01,3.007986014475949560e+03
4.057306498536490125e+01,3.759982518094936950e+03
4.282712415121851279e+01,3.759982518094936950e+03
4.508118331707211723e+01,4.511979021713924340e+03
4.733524248292572167e+01,4.511979021713924340e+03
4.958930164877932611e+01,4.511979021713924340e+03
5.184336081463293056e+01,5.263975525332911275e+03
5.409741998048653500e+01,5.263975525332911275e+03
5.635147914634014654e+01,5.263975525332911275e+03
5.860553831219375098e+01,5.263975525332911275e+03
6.085959747804735542e+01,6.015972028951899119e+03
6.311365664390095986e+01,6.767968532570886055e+03
6.536771580975457141e+01,9.023958043427848679e+03
6.762177497560817585e+01,9.023958043427848679e+03
6.987583414146178029e+01,9.023958043427848679e+03
7.212989330731538473e+01,9.023958043427848679e+03
7.438395247316898917e+01,9.023958043427848679e+03
7.663801163902259361e+01,1.052795105066582255e+04
7.889207080487619805e+01,1.052795105066582255e+04
8.114612997072980249e+01,1.127994755428481039e+04
8.340018913658340693e+01,1.203194405790379824e+04
8.565424830243702559e+01,1.203194405790379824e+04
8.790830746829063003e+01,1.353593706514177211e+04
9.016236663414423447e+01,1.353593706514177211e+04
9.241642579999783891e+01,1.353593706514177211e+04
9.467048496585144335e+01,1.428793356876075995e+04
9.692454413170504779e+01,1.428793356876075995e+04
9.917860329755865223e+01,1.428793356876075995e+04
1.014326624634122567e+02,1.579192657599873564e+04
1.036867216292658611e+02,1.579192657599873564e+04
1.059407807951194656e+02,1.579192657599873564e+04
1.081948399609730700e+02,1.579192657599873564e+04
1.104488991268266886e+02,1.579192657599873564e+04
