# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
5.494255592027369239e+00,5.893923620941516361e+01
1.098851118405473848e+01,1.178784724188303272e+02
1.648276677608210861e+01,6.483315983035668069e+02
2.197702236810947696e+01,1.709237850073039681e+03
2.747127796013684531e+01,2.888022574261342925e+03
3.296553355216421721e+01,3.831050353611985429e+03
3.845978914419158201e+01,4.597260424334382151e+03
4.395404473621895391e+01,5.481348967475610152e+03
4.944830032824632582e+01,6.483315983035668069e+03
5.494255592027369062e+01,7.544222234805140943e+03
6.043681151230106252e+01,9.194520848668764302e+03
6.593106710432843443e+01,1.066800175390414370e+04
7.142532269635580633e+01,1.273087502123367449e+04
7.691957828838316402e+01,1.461693057993496041e+04
8.241383388041053593e+01,1.614935072137975476e+04
8.790808947243790783e+01,1.703343926452098094e+04
9.340234506446527973e+01,1.856585940596577711e+04
9.889660065649265164e+01,1.974464413015407990e+04
1.043908562485200093e+02,2.092342885434238269e+04
1.098851118405473812e+02,2.163069968885536218e+04
1.153793674325747531e+02,2.251478823199659018e+04
1.208736230246021250e+02,2.351675524755664810e+04
1.263678786166294969e+02,2.410614760965080131e+04
1.318621342086568689e+02,2.504917538900144427e+04
1.373563898006842408e+02,2.634583858560857698e+04
1.428506453927116127e+02,2.717098789254039002e+04
1.483449009847389561e+02,2.787825872705336951e+04
1.538391565767663280e+02,2.893916497882284239e+04
1.593334121687936999e+02,2.958749657712641056e+04
1.648276677608210719e+02,3.029476741163939369e+04
1.703219233528484438e+02,3.082522053752412830e+04
1.758161789448758157e+02,3.165036984445594135e+04
1.813104345369031876e+02,3.200400526171243109e+04
1.868046901289305595e+02,3.271127609622541422e+04
1.922989457209579314e+02,3.312385074969132256e+04
1.977932013129853033e+02,3.353642540315722727e+04
2.032874569050126752e+02,3.383112158420430205e+04
2.087817124970400187e+02,3.424369623767020676e+04
2.142759680890673906e+02,3.447945318250786659e+04
2.197702236810947625e+02,3.465627089113611146e+04
2.252644792731221344e+02,3.471521012734552642e+04
2.307587348651495063e+02,3.500990630839260848e+04
2.362529904571768782e+02,3.500990630839260848e+04
2.417472460492042501e+02,3.500990630839260848e+04
2.472415016412316220e+02,3.506884554460202344e+04
2.527357572332589939e+02,3.506884554460202344e+04
2.582300128252863374e+02,3.506884554460202344e+04
2.637242684173137377e+02,3.506884554460202344e+04
2.692185240093410812e+02,3.506884554460202344e+04
