# radii,kt_mito
0.000000000000000000e+00,0.000000000000000000e+00
1.806933523535011687e+00,0.000000000000000000e+00
3.613867047070023375e+00,0.000000000000000000e+00
5.420800570605035062e+00,0.000000000000000000e+00
7.227734094140046750e+00,0.000000000000000000e+00
9.034667617675058437e+00,0.000000000000000000e+00
1.084160114121007012e+01,0.000000000000000000e+00
1.264853466474508181e+01,3.484127124043395725e+02
1.445546818828009350e+01,3.484127124043395725e+02
1.626240171181510519e+01,3.484127124043395725e+02
1.806933523535011687e+01,6.968254248086791449e+02
1.987626875888512856e+01,1.045238137213018717e+03
2.168320228242014025e+01,1.742063562021697862e+03
2.349013580595515194e+01,1.742063562021697862e+03
2.529706932949016362e+01,2.090476274426037435e+03
2.710400285302517531e+01,2.090476274426037435e+03
2.891093637656018700e+01,2.090476274426037435e+03
3.071786990009519869e+01,2.090476274426037435e+03
3.252480342363021037e+01,2.787301699234716580e+03
3.433173694716522562e+01,3.135714411639055925e+03
3.613867047070023375e+01,3.135714411639055925e+03
3.794560399423524188e+01,3.832539836447735070e+03
3.975253751777025712e+01,5.226190686065093360e+03
4.155947104130527237e+01,5.574603398469433159e+03
4.336640456484028050e+01,6.271428823278111850e+03
4.517333808837528863e+01,6.271428823278111850e+03
4.698027161191030387e+01,6.968254248086791449e+03
4.878720513544531912e+01,7.316666960491130340e+03
5.059413865898032725e+01,7.665079672895470139e+03
5.240107218251533538e+01,7.665079672895470139e+03
5.420800570605035062e+01,7.665079672895470139e+03
5.601493922958536587e+01,8.013492385299809939e+03
5.782187275312037400e+01,8.013492385299809939e+03
5.962880627665538213e+01,8.361905097704149739e+03
6.143573980019039737e+01,8.361905097704149739e+03
6.324267332372541262e+01,9.058730522512827520e+03
6.504960684726042075e+01,9.407143234917168229e+03
6.685654037079542888e+01,1.080079408453452561e+04
6.866347389433045123e+01,1.149761950934320521e+04
7.047040741786545937e+01,1.149761950934320521e+04
7.227734094140046750e+01,1.149761950934320521e+04
7.408427446493547563e+01,1.184603222174754410e+04
7.589120798847048377e+01,1.219444493415188481e+04
7.769814151200550612e+01,1.254285764655622370e+04
7.950507503554051425e+01,1.254285764655622370e+04
8.131200855907552238e+01,1.323968307136490330e+04
8.311894208261054473e+01,1.358809578376924219e+04
8.492587560614555287e+01,1.393650849617358290e+04
8.673280912968056100e+01,1.428492120857792179e+04
8.853974265321556913e+01,1.428492120857792179e+04
