# radii,kt_mito
0.000000000000000000e+00,0.000000000000000000e+00
2.594102644447178641e+00,0.000000000000000000e+00
5.188205288894357281e+00,0.000000000000000000e+00
7.782307933341535922e+00,0.000000000000000000e+00
1.037641057778871456e+01,1.398892973191061060e+02
1.297051322223589409e+01,1.398892973191061060e+02
1.556461586668307184e+01,2.797785946382122120e+02
1.815871851113024960e+01,9.792250812337426851e+02
2.075282115557742912e+01,1.678671567829273272e+03
2.334692380002460865e+01,2.238228757105697696e+03
2.594102644447178818e+01,2.518007351743910021e+03
2.853512908891896416e+01,2.937675243701228283e+03
3.112923173336614369e+01,3.077564541020334218e+03
3.372333437781332321e+01,3.777011027615864805e+03
3.631743702226049919e+01,4.756236108849607263e+03
3.891153966670768227e+01,5.315793298126031914e+03
4.150564231115485825e+01,5.455682595445137849e+03
4.409974495560203422e+01,6.714686271317093087e+03
4.669384760004921731e+01,7.833800649869941481e+03
4.928795024449639328e+01,9.092804325741897628e+03
5.188205288894357636e+01,1.007202940697564009e+04
5.447615553339075234e+01,1.063158659625206383e+04
5.707025817783792832e+01,1.161081167748580629e+04
5.966436082228511140e+01,1.272992605603865559e+04
6.225846346673228737e+01,1.412881902922971676e+04
6.485256611117947045e+01,1.440859762386792863e+04
6.744666875562664643e+01,1.468837621850614050e+04
7.004077140007382241e+01,1.552771200242077794e+04
7.263487404452099838e+01,1.608726919169720168e+04
7.522897668896817436e+01,1.664682638097362724e+04
7.782307933341536454e+01,1.790583005684558157e+04
8.041718197786254052e+01,1.874516584076021900e+04
8.301128462230971650e+01,1.944461232735574958e+04
8.560538726675689247e+01,2.000416951663217333e+04
8.819948991120406845e+01,2.000416951663217333e+04
9.079359255565125864e+01,2.042383740858949022e+04
9.338769520009843461e+01,2.112328389518502081e+04
9.598179784454561059e+01,2.168284108446144455e+04
9.857590048899278656e+01,2.224239827373787193e+04
1.011700031334399625e+02,2.266206616569518883e+04
1.037641057778871527e+02,2.266206616569518883e+04
1.063582084223343287e+02,2.280195546301429567e+04
1.089523110667815047e+02,2.378118054424803631e+04
1.115464137112286807e+02,2.420084843620535685e+04
1.141405163556758566e+02,2.462051632816267374e+04
1.167346190001230326e+02,2.545985211207731118e+04
1.193287216445702228e+02,2.601940930135373492e+04
1.219228242890173988e+02,2.643907719331105545e+04
1.245169269334645747e+02,2.657896649063015866e+04
1.271110295779117507e+02,2.685874508526837235e+04
