# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
2.593150594893156224e+01,1.880108585371486242e+03
5.186301189786312449e+01,8.553069738754375066e+03
7.779451784679469029e+01,1.939930222178760596e+04
1.037260237957262490e+02,3.158439990955507892e+04
1.296575297446578077e+02,4.238790265201168950e+04
1.555890356935893806e+02,5.121159408108468779e+04
1.815205416425209251e+02,5.911659608776025561e+04
2.074520475914524980e+02,6.655157094809295086e+04
2.333835535403840709e+02,7.365895113067151397e+04
2.593150594893156153e+02,8.021084468575396750e+04
2.852465654382471598e+02,8.650635979737667367e+04
3.111780713871787611e+02,9.216092880035001144e+04
3.371095773361103056e+02,9.764457884101684613e+04
3.630410832850418501e+02,1.028860936850828002e+05
3.889725892339734514e+02,1.080991220354310208e+05
4.149040951829049959e+02,1.133050287623497861e+05
4.408356011318365404e+02,1.183898678909681330e+05
4.667671070807681417e+02,1.231115042246851517e+05
4.926986130296996862e+02,1.276479783492368151e+05
5.186301189786312307e+02,1.321132362394940865e+05
5.445616249275627752e+02,1.364503049080214987e+05
5.704931308764943196e+02,1.405594816268068971e+05
5.964246368254259778e+02,1.451600503622234974e+05
6.223561427743575223e+02,1.496609163696279575e+05
6.482876487232890668e+02,1.541973904941796209e+05
6.742191546722206112e+02,1.586768916312957590e+05
7.001506606211521557e+02,1.630566900403998152e+05
7.260821665700837002e+02,1.673367857214917021e+05
7.520136725190153584e+02,1.714958138042831852e+05
7.779451784679469029e+02,1.754625580544798286e+05
8.038766844168784473e+02,1.795717347732652561e+05
8.298081903658099918e+02,1.836524249983328918e+05
8.557396963147415363e+02,1.876975071062533825e+05
8.816712022636730808e+02,1.919063865530508920e+05
9.076027082126046253e+02,1.956737253472233133e+05
9.335342141615362834e+02,1.992559019322303357e+05
9.594657201104678279e+02,2.027597406595135690e+05
9.853972260593993724e+02,2.059644712027604110e+05
1.011328732008330917e+03,2.086208367419405840e+05
1.037260237957262461e+03,2.110493103313787724e+05
1.063191743906194006e+03,2.128083513184498006e+05
1.089123249855125550e+03,2.138979597031537269e+05
1.115054755804057095e+03,2.144676895775087469e+05
1.140986261752988639e+03,2.145816355523797392e+05
1.166917767701920411e+03,2.146101220460974728e+05
1.192849273650851956e+03,2.146101220460974728e+05
1.218780779599783500e+03,2.146101220460974728e+05
1.244712285548715045e+03,2.146101220460974728e+05
1.270643791497646589e+03,2.146101220460974728e+05
