# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
1.039303012051228103e+00,0.000000000000000000e+00
2.078606024102456207e+00,0.000000000000000000e+00
3.117909036153684532e+00,0.000000000000000000e+00
4.157212048204912413e+00,0.000000000000000000e+00
5.196515060256140295e+00,0.000000000000000000e+00
6.235818072307369064e+00,0.000000000000000000e+00
7.275121084358596946e+00,0.000000000000000000e+00
8.314424096409824827e+00,0.000000000000000000e+00
9.353727108461052708e+00,0.000000000000000000e+00
1.039303012051228059e+01,0.000000000000000000e+00
1.143233313256350847e+01,0.000000000000000000e+00
1.247163614461473813e+01,0.000000000000000000e+00
1.351093915666596601e+01,0.000000000000000000e+00
1.455024216871719389e+01,0.000000000000000000e+00
1.558954518076842177e+01,0.000000000000000000e+00
1.662884819281964965e+01,0.000000000000000000e+00
1.766815120487087754e+01,0.000000000000000000e+00
1.870745421692210542e+01,0.000000000000000000e+00
1.974675722897333330e+01,2.664538335901092069e+03
2.078606024102456118e+01,2.664538335901092069e+03
2.182536325307578906e+01,2.664538335901092069e+03
2.286466626512701694e+01,2.664538335901092069e+03
2.390396927717824482e+01,2.664538335901092069e+03
2.494327228922947626e+01,2.664538335901092069e+03
2.598257530128070414e+01,2.664538335901092069e+03
2.702187831333193202e+01,2.664538335901092069e+03
2.806118132538315990e+01,2.664538335901092069e+03
2.910048433743438778e+01,2.664538335901092069e+03
3.013978734948561566e+01,2.664538335901092069e+03
3.117909036153684355e+01,2.664538335901092069e+03
3.221839337358807143e+01,2.664538335901092069e+03
3.325769638563929931e+01,2.664538335901092069e+03
3.429699939769052719e+01,2.664538335901092069e+03
3.533630240974175507e+01,2.664538335901092069e+03
3.637560542179298295e+01,2.664538335901092069e+03
3.741490843384421083e+01,2.664538335901092069e+03
3.845421144589543871e+01,2.664538335901092069e+03
3.949351445794666660e+01,2.664538335901092069e+03
4.053281746999789448e+01,2.664538335901092069e+03
4.157212048204912236e+01,2.664538335901092069e+03
4.261142349410035024e+01,5.329076671802184137e+03
4.365072650615157812e+01,5.329076671802184137e+03
4.469002951820280600e+01,5.329076671802184137e+03
4.572933253025403388e+01,5.329076671802184137e+03
4.676863554230526177e+01,7.993615007703276206e+03
4.780793855435648965e+01,7.993615007703276206e+03
4.884724156640771753e+01,7.993615007703276206e+03
4.988654457845895251e+01,7.993615007703276206e+03
5.092584759051017329e+01,7.993615007703276206e+03
