# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
9.190511834660402002e+00,3.344111077661129912e+02
1.838102366932080400e+01,1.203879987958006723e+03
2.757153550398120601e+01,2.809053305235348944e+03
3.676204733864160801e+01,5.216813281151362389e+03
4.595255917330200646e+01,7.156397706194817147e+03
5.514307100796241201e+01,9.631039903664053782e+03
6.433358284262281757e+01,1.304203320287840506e+04
7.352409467728321601e+01,1.631926205898631270e+04
8.271460651194361446e+01,1.939584425043455121e+04
9.190511834660401291e+01,2.213801533411667697e+04
1.010956301812644256e+02,2.534836196867136096e+04
1.102861420159248240e+02,2.762235750148093211e+04
1.194766538505852225e+02,3.016388192050339057e+04
1.286671656852456351e+02,3.190281968088717622e+04
1.378576775199060194e+02,3.437746187835641467e+04
1.470481893545664320e+02,3.611639963874020032e+04
1.562387011892268447e+02,3.845727739310298784e+04
1.654292130238872289e+02,4.053062626125288807e+04
1.746197248585476416e+02,4.153385958455123182e+04
1.838102366932080258e+02,4.293838623716890288e+04
1.930007485278684385e+02,4.467732399755268852e+04
2.021912603625288511e+02,4.574743954240425228e+04
2.113817721971892354e+02,4.695131953036226332e+04
2.205722840318496480e+02,4.802143507521381980e+04
2.297627958665100607e+02,4.902466839851216355e+04
2.389533077011704449e+02,5.016166616491694731e+04
2.481438195358308576e+02,5.109801726666206378e+04
2.573343313704912703e+02,5.183372170374751295e+04
2.665248432051516829e+02,5.297071947015229671e+04
2.757153550398120387e+02,5.390707057189741317e+04
2.849058668744724514e+02,5.437524612276996777e+04
2.940963787091328641e+02,5.497718611674896965e+04
3.032868905437932767e+02,5.557912611072797154e+04
3.124774023784536894e+02,5.584665499694086611e+04
3.216679142131140452e+02,5.598041944004731340e+04
3.308584260477744579e+02,5.624794832626020070e+04
3.400489378824348705e+02,5.644859499091986800e+04
3.492394497170952832e+02,5.678300609868598258e+04
3.584299615517556958e+02,5.698365276334564987e+04
3.676204733864160517e+02,5.711741720645209716e+04
3.768109852210764643e+02,5.725118164955853717e+04
3.860014970557368770e+02,5.738494609266498446e+04
3.951920088903972896e+02,5.751871053577143175e+04
4.043825207250577023e+02,5.751871053577143175e+04
4.135730325597181150e+02,5.758559275732465176e+04
4.227635443943784708e+02,5.758559275732465176e+04
4.319540562290388834e+02,5.758559275732465176e+04
4.411445680636992961e+02,5.758559275732465176e+04
4.503350798983597087e+02,5.758559275732465176e+04
