# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
2.169136666744774455e+00,0.000000000000000000e+00
4.338273333489548911e+00,0.000000000000000000e+00
6.507410000234322922e+00,0.000000000000000000e+00
8.676546666979097822e+00,0.000000000000000000e+00
1.084568333372387272e+01,0.000000000000000000e+00
1.301482000046864584e+01,0.000000000000000000e+00
1.518395666721342074e+01,0.000000000000000000e+00
1.735309333395819564e+01,3.288141259371121237e+02
1.952223000070296877e+01,8.220353148427802807e+02
2.169136666744774544e+01,1.150849440779892575e+03
2.386050333419251857e+01,1.808477692654116709e+03
2.602964000093729169e+01,2.301698881559785150e+03
2.819877666768206836e+01,2.466105944528340842e+03
3.036791333442684149e+01,2.794920070465453136e+03
3.253705000117161461e+01,3.288141259371121123e+03
3.470618666791639129e+01,3.288141259371121123e+03
3.687532333466116796e+01,3.945769511245345711e+03
3.904446000140593753e+01,4.438990700151013698e+03
4.121359666815071421e+01,4.932211889056681684e+03
4.338273333489549088e+01,5.425433077962350580e+03
4.555187000164026045e+01,6.247468392805130861e+03
4.772100666838503713e+01,6.576282518742242246e+03
4.989014333512981381e+01,6.905096644679354540e+03
5.205928000187458338e+01,7.727131959522134821e+03
5.422841666861936005e+01,7.891539022490691423e+03
5.639755333536413673e+01,8.220353148427802807e+03
5.856669000210891340e+01,8.549167274364916011e+03
6.073582666885368297e+01,9.535609652176251984e+03
6.290496333559845965e+01,9.535609652176251984e+03
6.507410000234322922e+01,1.035764496701903226e+04
6.724323666908800590e+01,1.085086615592470116e+04
6.941237333583278257e+01,1.150849440779892393e+04
7.158151000257755925e+01,1.216612265967314852e+04
7.375064666932233592e+01,1.233052972264170421e+04
7.591978333606711260e+01,1.233052972264170421e+04
7.808892000281187507e+01,1.282375091154737311e+04
8.025805666955665174e+01,1.315256503748448449e+04
8.242719333630142842e+01,1.364578622639015339e+04
8.459633000304620509e+01,1.397460035232726477e+04
8.676546666979098177e+01,1.413900741529582228e+04
8.893460333653575844e+01,1.430341447826437798e+04
9.110374000328052091e+01,1.446782154123293367e+04
9.327287667002529759e+01,1.446782154123293367e+04
9.544201333677007426e+01,1.479663566717004687e+04
9.761115000351485094e+01,1.496104273013860256e+04
9.978028667025962761e+01,1.496104273013860256e+04
1.019494233370044043e+02,1.496104273013860256e+04
1.041185600037491668e+02,1.496104273013860256e+04
1.062876966704939434e+02,1.496104273013860256e+04
