# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
2.567704249205746247e+00,0.000000000000000000e+00
5.135408498411492495e+00,0.000000000000000000e+00
7.703112747617238298e+00,0.000000000000000000e+00
1.027081699682298499e+01,1.961154628809786402e+02
1.283852124602873168e+01,3.922309257619572804e+02
1.540622549523447660e+01,3.922309257619572804e+02
1.797392974444022329e+01,7.844618515239145609e+02
2.054163399364596998e+01,9.805773144048931727e+02
2.310933824285171667e+01,1.372808240166850510e+03
2.567704249205746336e+01,1.568923703047829122e+03
2.824474674126321005e+01,1.568923703047829122e+03
3.081245099046895319e+01,2.157270091690765184e+03
3.338015523967469989e+01,2.549501017452722408e+03
3.594785948888044658e+01,3.333962868976636855e+03
3.851556373808619327e+01,4.118424720500551302e+03
4.108326798729193996e+01,4.510655646262508526e+03
4.365097223649768665e+01,5.295117497786422973e+03
4.621867648570343334e+01,5.687348423548381106e+03
4.878638073490918003e+01,6.667925737953273710e+03
5.135408498411492673e+01,6.864041200834252777e+03
5.392178923332067342e+01,7.452387589477188158e+03
5.648949348252642011e+01,7.648503052358167224e+03
5.905719773173216680e+01,9.021311292525017052e+03
6.162490198093790639e+01,9.413542218286975185e+03
6.419260623014365308e+01,1.078635045845382592e+04
6.676031047934939977e+01,1.157081230997774037e+04
6.932801472855514646e+01,1.157081230997774037e+04
7.189571897776089315e+01,1.196304323573969668e+04
7.446342322696663985e+01,1.274750508726361113e+04
7.703112747617238654e+01,1.313973601302556926e+04
7.959883172537813323e+01,1.333585147590654742e+04
8.216653597458387992e+01,1.431642879031144184e+04
8.473424022378962661e+01,1.490477517895437632e+04
8.730194447299537330e+01,1.510089064183535629e+04
8.986964872220111999e+01,1.549312156759731261e+04
9.243735297140686669e+01,1.588535249335927074e+04
9.500505722061261338e+01,1.647369888200220521e+04
9.757276146981836007e+01,1.647369888200220521e+04
1.001404657190241068e+02,1.666981434488318337e+04
1.027081699682298535e+02,1.706204527064514332e+04
1.052758742174356001e+02,1.706204527064514332e+04
1.078435784666413468e+02,1.745427619640709963e+04
1.104112827158470935e+02,1.765039165928807779e+04
1.129789869650528402e+02,1.765039165928807779e+04
1.155466912142585869e+02,1.784650712216905595e+04
1.181143954634643336e+02,1.784650712216905595e+04
1.206820997126700803e+02,1.784650712216905595e+04
1.232498039618758128e+02,1.784650712216905595e+04
1.258175082110815737e+02,1.784650712216905595e+04
