# radii,kt_mito
0.000000000000000000e+00,0.000000000000000000e+00
1.765102190069071098e+00,0.000000000000000000e+00
3.530204380138142195e+00,1.644070629685560618e+02
5.295306570207213070e+00,1.644070629685560618e+02
7.060408760276284390e+00,1.644070629685560618e+02
8.825510950345355710e+00,1.644070629685560618e+02
1.059061314041442614e+01,1.644070629685560618e+02
1.235571533048349835e+01,1.644070629685560618e+02
1.412081752055256878e+01,3.288141259371121237e+02
1.588591971062163921e+01,3.288141259371121237e+02
1.765102190069071142e+01,4.932211889056682139e+02
1.941612409075978363e+01,8.220353148427802807e+02
2.118122628082885228e+01,1.479663566717004642e+03
2.294632847089792449e+01,1.808477692654116709e+03
2.471143066096699670e+01,2.301698881559785150e+03
2.647653285103606535e+01,3.123734196402565431e+03
2.824163504110513756e+01,3.616955385308233417e+03
3.000673723117420977e+01,4.110176574213901404e+03
3.177183942124327842e+01,4.438990700151013698e+03
3.353694161131235063e+01,4.932211889056681684e+03
3.530204380138142284e+01,5.096618952025238286e+03
3.706714599145049505e+01,5.425433077962350580e+03
3.883224818151956725e+01,6.083061329836574259e+03
4.059735037158863236e+01,6.411875455773686554e+03
4.236245256165770456e+01,6.905096644679354540e+03
4.412755475172677677e+01,7.233910770616466834e+03
4.589265694179584898e+01,7.398317833585023436e+03
4.765775913186492119e+01,7.891539022490691423e+03
4.942286132193399339e+01,8.055946085459247115e+03
5.118796351200305850e+01,8.713574337333471703e+03
5.295306570207213070e+01,9.371202589207696292e+03
5.471816789214120291e+01,1.019323790405047657e+04
5.648327008221027512e+01,1.035764496701903226e+04
5.824837227227934733e+01,1.068645909295614365e+04
6.001347446234841954e+01,1.101527321889325685e+04
6.177857665241749174e+01,1.150849440779892393e+04
6.354367884248655685e+01,1.183730853373603713e+04
6.530878103255562905e+01,1.183730853373603713e+04
6.707388322262470126e+01,1.233052972264170421e+04
6.883898541269377347e+01,1.282375091154737311e+04
7.060408760276284568e+01,1.282375091154737311e+04
7.236918979283191788e+01,1.298815797451592880e+04
7.413429198290099009e+01,1.331697210045304200e+04
7.589939417297006230e+01,1.364578622639015339e+04
7.766449636303913451e+01,1.381019328935870908e+04
7.942959855310819250e+01,1.381019328935870908e+04
8.119470074317726471e+01,1.397460035232726477e+04
8.295980293324633692e+01,1.397460035232726477e+04
8.472490512331540913e+01,1.413900741529582228e+04
8.649000731338448134e+01,1.430341447826437798e+04
