# radii,kt_mito
0.000000000000000000e+00,0.000000000000000000e+00
2.740462633592248842e+00,0.000000000000000000e+00
5.480925267184497685e+00,0.000000000000000000e+00
8.221387900776747415e+00,0.000000000000000000e+00
1.096185053436899537e+01,1.027454997499885678e+02
1.370231316796124332e+01,1.027454997499885678e+02
1.644277580155349483e+01,3.082364992499656751e+02
1.918323843514574278e+01,4.109819989999542713e+02
2.192370106873799074e+01,8.219639979999085426e+02
2.466416370233023869e+01,1.541182496249828546e+03
2.740462633592248665e+01,1.849418995499794164e+03
3.014508896951473815e+01,2.363146494249736861e+03
3.288555160310698966e+01,2.774128493249691019e+03
3.562601423669923406e+01,3.493346991499611249e+03
3.836647687029148557e+01,4.315310989499519565e+03
4.110693950388372997e+01,4.931783987999450801e+03
4.384740213747598148e+01,5.445511486749393953e+03
4.658786477106823298e+01,6.164729984999314183e+03
4.932832740466047738e+01,6.883948483249233504e+03
5.206879003825272889e+01,7.808657980999130814e+03
5.480925267184497329e+01,8.425130979499062960e+03
5.754971530543722480e+01,8.630621978999039129e+03
6.029017793902947631e+01,9.658076976498925433e+03
6.303064057262172071e+01,1.037729547474884566e+04
6.577110320621397932e+01,1.119925947274875398e+04
6.851156583980622372e+01,1.181573247124868431e+04
7.125202847339846812e+01,1.284318746874857061e+04
7.399249110699071252e+01,1.366515146674847892e+04
7.673295374058297114e+01,1.458986096449837532e+04
7.947341637417521554e+01,1.500084296349832948e+04
8.221387900776745994e+01,1.623378896049819377e+04
8.495434164135971855e+01,1.685026195899812592e+04
8.769480427495196295e+01,1.767222595699803423e+04
9.043526690854420735e+01,1.880242645424790680e+04
9.317572954213646597e+01,1.972713595199780320e+04
9.591619217572871037e+01,2.024086345074774727e+04
9.865665480932095477e+01,2.096008194899766750e+04
1.013971174429132134e+02,2.126831844824763175e+04
1.041375800765054578e+02,2.219302794599752815e+04
1.068780427100977022e+02,2.311773744374742819e+04
1.096185053436899466e+02,2.373421044224735670e+04
1.123589679772822052e+02,2.404244694149732459e+04
1.150994306108744496e+02,2.465891993999725673e+04
1.178398932444666940e+02,2.506990193899720907e+04
1.205803558780589526e+02,2.537813843824717333e+04
1.233208185116511970e+02,2.568637493749714122e+04
1.260612811452434414e+02,2.630284793599707336e+04
1.288017437788356858e+02,2.661108443524703762e+04
1.315422064124279586e+02,2.712481193399698168e+04
1.342826690460202030e+02,2.722755743374696976e+04
