# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
3.664241586909600557e+00,7.667539560172787105e+01
7.328483173819201113e+00,1.533507912034557421e+02
1.099272476072880167e+01,3.067015824069114842e+02
1.465696634763840223e+01,5.367277692120950405e+02
1.832120793454800278e+01,7.667539560172785968e+02
2.198544952145760334e+01,1.533507912034557194e+03
2.564969110836720390e+01,1.993560285644924534e+03
2.931393269527680445e+01,2.606963450458747502e+03
3.297817428218640146e+01,2.990340428467386573e+03
3.664241586909600557e+01,3.757094384484665170e+03
4.030665745600560967e+01,4.447172944900215953e+03
4.397089904291520668e+01,5.520628483324406261e+03
4.763514062982480368e+01,6.134031648138228775e+03
5.129938221673440779e+01,7.360837977765874712e+03
5.496362380364401190e+01,8.664319702995248008e+03
5.862786539055360890e+01,9.584424450215983597e+03
6.229210697746320591e+01,1.058120459303844473e+04
6.595634856437280291e+01,1.165466013146263504e+04
6.962059015128241413e+01,1.234473869187818673e+04
7.328483173819201113e+01,1.334151883470064786e+04
7.694907332510160813e+01,1.418494818631965427e+04
8.061331491201121935e+01,1.487502674673520596e+04
8.427755649892081635e+01,1.564178070275248501e+04
8.794179808583041336e+01,1.594848228515939627e+04
9.160603967274001036e+01,1.640853465876976406e+04
9.527028125964960736e+01,1.717528861478704130e+04
9.893452284655921858e+01,1.778869177960086381e+04
1.025987644334688156e+02,1.817206875760950425e+04
1.062630060203784126e+02,1.847877034001641368e+04
1.099272476072880238e+02,1.870879652682159940e+04
1.135914891941976208e+02,1.893882271362678148e+04
1.172557307811072178e+02,1.909217350483023984e+04
1.209199723680168148e+02,1.916884890043196719e+04
1.245842139549264118e+02,1.970557666964406235e+04
1.282484555418360230e+02,1.993560285644924443e+04
1.319126971287456058e+02,2.008895364765269915e+04
1.355769387156552170e+02,2.024230443885615750e+04
1.392411803025648283e+02,2.024230443885615750e+04
1.429054218894744110e+02,2.031897983445788486e+04
1.465696634763840223e+02,2.054900602126306694e+04
1.502339050632936335e+02,2.054900602126306694e+04
1.538981466502032163e+02,2.093238299927170738e+04
1.575623882371128275e+02,2.108573379047516210e+04
1.612266298240224387e+02,2.108573379047516210e+04
1.648908714109320215e+02,2.116240918607688945e+04
1.685551129978416327e+02,2.116240918607688945e+04
1.722193545847512155e+02,2.116240918607688945e+04
1.758835961716608267e+02,2.116240918607688945e+04
1.795478377585704379e+02,2.116240918607688945e+04
