# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
1.271606911300472653e+00,0.000000000000000000e+00
2.543213822600945306e+00,0.000000000000000000e+00
3.814820733901417960e+00,0.000000000000000000e+00
5.086427645201890613e+00,0.000000000000000000e+00
6.358034556502363266e+00,0.000000000000000000e+00
7.629641467802835919e+00,0.000000000000000000e+00
8.901248379103307684e+00,6.275577205744850744e+02
1.017285529040378123e+01,1.255115441148970149e+03
1.144446220170425477e+01,1.882673161723455223e+03
1.271606911300472653e+01,2.510230882297940298e+03
1.398767602430519830e+01,2.510230882297940298e+03
1.525928293560567184e+01,2.510230882297940298e+03
1.653088984690614538e+01,3.137788602872425599e+03
1.780249675820661537e+01,3.137788602872425599e+03
1.907410366950708891e+01,3.137788602872425599e+03
2.034571058080756245e+01,3.137788602872425599e+03
2.161731749210803599e+01,3.765346323446910446e+03
2.288892440340850953e+01,3.765346323446910446e+03
2.416053131470897952e+01,3.765346323446910446e+03
2.543213822600945306e+01,4.392904044021395748e+03
2.670374513730992660e+01,4.392904044021395748e+03
2.797535204861039659e+01,4.392904044021395748e+03
2.924695895991087013e+01,4.392904044021395748e+03
3.051856587121134368e+01,4.392904044021395748e+03
3.179017278251181722e+01,4.392904044021395748e+03
3.306177969381229076e+01,4.392904044021395748e+03
3.433338660511276430e+01,4.392904044021395748e+03
3.560499351641323074e+01,4.392904044021395748e+03
3.687660042771370428e+01,5.648019485170365442e+03
3.814820733901417782e+01,5.648019485170365442e+03
3.941981425031465136e+01,5.648019485170365442e+03
4.069142116161512490e+01,5.648019485170365442e+03
4.196302807291559844e+01,5.648019485170365442e+03
4.323463498421607198e+01,5.648019485170365442e+03
4.450624189551654553e+01,6.275577205744851199e+03
4.577784880681701907e+01,6.903134926319336046e+03
4.704945571811748550e+01,7.530692646893820893e+03
4.832106262941795904e+01,8.158250367468305740e+03
4.959266954071843259e+01,8.158250367468305740e+03
5.086427645201890613e+01,8.785808088042791496e+03
5.213588336331937967e+01,8.785808088042791496e+03
5.340749027461985321e+01,8.785808088042791496e+03
5.467909718592032675e+01,8.785808088042791496e+03
5.595070409722079319e+01,8.785808088042791496e+03
5.722231100852126673e+01,9.413365808617276343e+03
5.849391791982174027e+01,9.413365808617276343e+03
5.976552483112221381e+01,9.413365808617276343e+03
6.103713174242268735e+01,9.413365808617276343e+03
6.230873865372316089e+01,9.413365808617276343e+03
