# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
1.834200329696383136e+00,0.000000000000000000e+00
3.668400659392766272e+00,0.000000000000000000e+00
5.502600989089149408e+00,0.000000000000000000e+00
7.336801318785532544e+00,0.000000000000000000e+00
9.171001648481915680e+00,0.000000000000000000e+00
1.100520197817829882e+01,1.832136836392116948e+02
1.283940230787468195e+01,3.664273672784233895e+02
1.467360263757106509e+01,3.664273672784233895e+02
1.650780296726744822e+01,7.328547345568467790e+02
1.834200329696383136e+01,1.282495785474481863e+03
2.017620362666021450e+01,1.465709469113693558e+03
2.201040395635659763e+01,1.465709469113693558e+03
2.384460428605298077e+01,1.648923152752905253e+03
2.567880461574936390e+01,1.648923152752905253e+03
2.751300494544574704e+01,2.015350520031328642e+03
2.934720527514213018e+01,2.564991570948963727e+03
3.118140560483851331e+01,2.931418938227387116e+03
3.301560593453489645e+01,3.481059989145022428e+03
3.484980626423127603e+01,3.664273672784233895e+03
3.668400659392766272e+01,3.847487356423445817e+03
3.851820692362404941e+01,4.030701040062657285e+03
4.035240725332042899e+01,4.580342090980292596e+03
4.218660758301680858e+01,5.496410509176351297e+03
4.402080791271319526e+01,5.679624192815562310e+03
4.585500824240958195e+01,5.862837876454774232e+03
4.768920857210596154e+01,6.046051560093986154e+03
4.952340890180234112e+01,6.412478927372409089e+03
5.135760923149872781e+01,6.778906294650832933e+03
5.319180956119511450e+01,6.778906294650832933e+03
5.502600989089149408e+01,6.778906294650832933e+03
5.686021022058787366e+01,6.962119978290044855e+03
5.869441055028426035e+01,7.145333661929255868e+03
6.052861087998064704e+01,7.328547345568467790e+03
6.236281120967702662e+01,7.694974712846891634e+03
6.419701153937340621e+01,7.878188396486102647e+03
6.603121186906979290e+01,7.878188396486102647e+03
6.786541219876617959e+01,8.244615763764526491e+03
6.969961252846255206e+01,8.611043131042950336e+03
7.153381285815893875e+01,8.977470498321372361e+03
7.336801318785532544e+01,9.343897865599796205e+03
7.520221351755171213e+01,9.343897865599796205e+03
7.703641384724809882e+01,9.710325232878220049e+03
7.887061417694447130e+01,9.710325232878220049e+03
8.070481450664085799e+01,9.893538916517431062e+03
8.253901483633724467e+01,1.007675260015664389e+04
8.437321516603361715e+01,1.007675260015664389e+04
8.620741549573000384e+01,1.007675260015664389e+04
8.804161582542639053e+01,1.007675260015664389e+04
8.987581615512277722e+01,1.007675260015664389e+04
