# radii,kt_mito
0.000000000000000000e+00,0.000000000000000000e+00
1.630894574968480670e+00,0.000000000000000000e+00
3.261789149936961341e+00,0.000000000000000000e+00
4.892683724905442233e+00,0.000000000000000000e+00
6.523578299873922681e+00,8.514961189736736742e+02
8.154472874842403129e+00,1.702992237947347348e+03
9.785367449810884466e+00,1.702992237947347348e+03
1.141626202477936403e+01,1.702992237947347348e+03
1.304715659974784536e+01,1.702992237947347348e+03
1.467805117471632670e+01,1.702992237947347348e+03
1.630894574968480626e+01,1.702992237947347348e+03
1.793984032465328582e+01,1.702992237947347348e+03
1.957073489962176893e+01,1.702992237947347348e+03
2.120162947459024849e+01,1.702992237947347348e+03
2.283252404955872805e+01,2.554488356921021023e+03
2.446341862452721116e+01,2.554488356921021023e+03
2.609431319949569072e+01,4.257480594868368826e+03
2.772520777446417029e+01,5.108976713842042045e+03
2.935610234943265340e+01,5.108976713842042045e+03
3.098699692440113296e+01,5.108976713842042045e+03
3.261789149936961252e+01,5.960472832815716174e+03
3.424878607433809208e+01,5.960472832815716174e+03
3.587968064930657164e+01,6.811968951789389394e+03
3.751057522427505830e+01,6.811968951789389394e+03
3.914146979924353786e+01,6.811968951789389394e+03
4.077236437421201742e+01,6.811968951789389394e+03
4.240325894918049698e+01,6.811968951789389394e+03
4.403415352414897654e+01,6.811968951789389394e+03
4.566504809911745610e+01,7.663465070763063522e+03
4.729594267408594277e+01,8.514961189736737651e+03
4.892683724905442233e+01,1.021795342768408409e+04
5.055773182402290189e+01,1.021795342768408409e+04
5.218862639899138145e+01,1.106944954665775913e+04
5.381952097395986101e+01,1.106944954665775913e+04
5.545041554892834057e+01,1.106944954665775913e+04
5.708131012389682013e+01,1.106944954665775913e+04
5.871220469886530680e+01,1.106944954665775913e+04
6.034309927383378636e+01,1.106944954665775913e+04
6.197399384880226592e+01,1.106944954665775913e+04
6.360488842377074548e+01,1.106944954665775913e+04
6.523578299873922504e+01,1.106944954665775913e+04
6.686667757370770460e+01,1.106944954665775913e+04
6.849757214867618416e+01,1.192094566563143235e+04
7.012846672364466372e+01,1.192094566563143235e+04
7.175936129861314328e+01,1.192094566563143235e+04
7.339025587358163705e+01,1.192094566563143235e+04
7.502115044855011661e+01,1.277244178460510557e+04
7.665204502351859617e+01,1.277244178460510557e+04
7.828293959848707573e+01,1.277244178460510557e+04
7.991383417345555529e+01,1.277244178460510557e+04
