# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
2.145841377259268157e+00,0.000000000000000000e+00
4.291682754518536314e+00,0.000000000000000000e+00
6.437524131777804470e+00,2.063131400336429806e+02
8.583365509037072627e+00,4.126262800672859612e+02
1.072920688629634078e+01,4.126262800672859612e+02
1.287504826355560894e+01,8.252525601345719224e+02
1.502088964081487710e+01,1.650505120269143845e+03
1.716673101807414525e+01,2.063131400336429579e+03
1.931257239533341163e+01,2.063131400336429579e+03
2.145841377259268157e+01,2.269444540370072900e+03
2.360425514985195150e+01,2.475757680403715767e+03
2.575009652711121788e+01,2.682070820437358634e+03
2.789593790437048426e+01,3.301010240538287690e+03
3.004177928162975419e+01,3.301010240538287690e+03
3.218762065888902413e+01,3.301010240538287690e+03
3.433346203614829051e+01,3.713636520605573423e+03
3.647930341340755689e+01,3.919949660639216745e+03
3.862514479066682327e+01,4.126262800672859157e+03
4.077098616792609675e+01,4.332575940706502479e+03
4.291682754518536314e+01,4.332575940706502479e+03
4.506266892244462952e+01,4.745202220773788213e+03
4.720851029970390300e+01,4.951515360807431534e+03
4.935435167696316938e+01,5.157828500841074856e+03
5.150019305422243576e+01,5.157828500841074856e+03
5.364603443148170214e+01,5.157828500841074856e+03
5.579187580874096852e+01,5.157828500841074856e+03
5.793771718600024201e+01,5.157828500841074856e+03
6.008355856325950839e+01,5.983081060975646324e+03
6.222939994051877477e+01,5.983081060975646324e+03
6.437524131777804826e+01,5.983081060975646324e+03
6.652108269503730753e+01,5.983081060975646324e+03
6.866692407229658102e+01,6.189394201009289645e+03
7.081276544955585450e+01,6.395707341042932057e+03
7.295860682681511378e+01,7.014646761143861113e+03
7.510444820407438726e+01,7.220959901177504435e+03
7.725028958133364654e+01,7.633586181244790168e+03
7.939613095859292002e+01,8.252525601345718314e+03
8.154197233585219351e+01,8.871465021446647370e+03
8.368781371311145278e+01,9.284091301513934013e+03
8.583365509037072627e+01,9.696717581581220657e+03
8.797949646762999976e+01,1.031565700168214971e+04
9.012533784488925903e+01,1.052197014171579212e+04
9.227117922214853252e+01,1.093459642178307877e+04
9.441702059940780600e+01,1.114090956181672118e+04
9.656286197666706528e+01,1.134722270185036359e+04
9.870870335392633876e+01,1.134722270185036359e+04
1.008545447311855980e+02,1.134722270185036359e+04
1.030003861084448715e+02,1.134722270185036359e+04
1.051462274857041450e+02,1.134722270185036359e+04
