# radii,kt_mito
0.000000000000000000e+00,0.000000000000000000e+00
3.327371243469953388e+00,0.000000000000000000e+00
6.654742486939906776e+00,4.339988561613347429e+01
9.982113730409860608e+00,2.169994280806673714e+02
1.330948497387981355e+01,6.075983986258686400e+02
1.663685621734976650e+01,1.258596682867870641e+03
1.996422746081972122e+01,1.909594967109872641e+03
2.329159870428967238e+01,2.820992565048675715e+03
2.661896994775962710e+01,3.949389591068145819e+03
2.994634119122958182e+01,4.904187074623082481e+03
3.327371243469953299e+01,5.728784901329618151e+03
3.660108367816948771e+01,6.943981698581355886e+03
3.992845492163944243e+01,8.028978838984692629e+03
4.325582616510939715e+01,9.200775750620296094e+03
4.658319740857934477e+01,9.938573806094564134e+03
4.991056865204929949e+01,1.098017106088176843e+04
5.323793989551925421e+01,1.180476888758830501e+04
5.656531113898920893e+01,1.258596682867870732e+04
5.989268238245916365e+01,1.380116362593044323e+04
6.322005362592911126e+01,1.510316019441444769e+04
6.654742486939906598e+01,1.610135756358551771e+04
6.987479611286902070e+01,1.696935527590818674e+04
7.320216735633897542e+01,1.762035356015018988e+04
7.652953859980893014e+01,1.861855092932125990e+04
7.985690984327888486e+01,1.957334841287619565e+04
8.318428108674883958e+01,2.013754692588593025e+04
8.651165233021879430e+01,2.070174543889566485e+04
8.983902357368873481e+01,2.117914418067313454e+04
9.316639481715868953e+01,2.204714189299580175e+04
9.649376606062864425e+01,2.295853949093460687e+04
9.982113730409859897e+01,2.373973743202500918e+04
1.031485085475685537e+02,2.439073571626701232e+04
1.064758797910385084e+02,2.530213331420581380e+04
1.098032510345084631e+02,2.595313159844781694e+04
1.131306222779784179e+02,2.708152862446728614e+04
1.164579935214483726e+02,2.807972599363835616e+04
1.197853647649183273e+02,2.886092393472875847e+04
1.231127360083882820e+02,2.972892164705142932e+04
1.264401072518582225e+02,3.068371913060636507e+04
1.297674784953281915e+02,3.111771798676770049e+04
1.330948497387981320e+02,3.220271512717103542e+04
1.364222209822681009e+02,3.294051318264530710e+04
1.397495922257380414e+02,3.359151146688730660e+04
1.430769634692079819e+02,3.428590963674544037e+04
1.464043347126779508e+02,3.502370769221970841e+04
1.497317059561478914e+02,3.589170540454237926e+04
1.530590771996178603e+02,3.671630323124891584e+04
1.563864484430878008e+02,3.741070140110704961e+04
1.597138196865577697e+02,3.827869911342972046e+04
1.630411909300277102e+02,3.901649716890398850e+04
