# radii,kt_mito
0.000000000000000000e+00,0.000000000000000000e+00
2.523073859409910025e+00,0.000000000000000000e+00
5.046147718819820049e+00,0.000000000000000000e+00
7.569221578229729630e+00,2.247724997322105764e+02
1.009229543763964010e+01,2.247724997322105764e+02
1.261536929704955057e+01,2.247724997322105764e+02
1.513844315645945926e+01,8.990899989288423058e+02
1.766151701586937151e+01,1.348634998393263459e+03
2.018459087527928020e+01,1.798179997857684612e+03
2.270766473468918889e+01,2.697269996786526917e+03
2.523073859409910114e+01,3.146814996250948298e+03
2.775381245350900983e+01,4.045904995179790603e+03
3.027688631291891852e+01,4.720222494376422219e+03
3.279996017232883077e+01,5.619312493305264979e+03
3.532303403173874301e+01,5.844084993037475215e+03
3.784610789114864815e+01,6.068857492769686360e+03
4.036918175055856040e+01,6.293629992501896595e+03
4.289225560996847264e+01,6.743174991966317975e+03
4.541532946937837778e+01,7.192719991430738446e+03
4.793840332878829003e+01,8.316582490091792351e+03
5.046147718819820227e+01,9.440444988752844438e+03
5.298455104760810741e+01,9.889989988217266728e+03
5.550762490701801966e+01,1.011476248794947605e+04
5.803069876642793190e+01,1.123862498661052996e+04
6.055377262583783704e+01,1.168816998607495043e+04
6.307684648524774929e+01,1.213771498553937272e+04
6.559992034465766153e+01,1.371112248366484528e+04
6.812299420406756667e+01,1.393589498339705642e+04
7.064606806347748602e+01,1.438543998286147689e+04
7.316914192288739116e+01,1.528452998179031965e+04
7.569221578229729630e+01,1.595884748098695127e+04
7.821528964170721565e+01,1.663316498018358470e+04
8.073836350111712079e+01,1.730748247938021450e+04
8.326143736052702593e+01,1.798179997857684793e+04
8.578451121993694528e+01,1.820657247830905908e+04
8.830758507934685042e+01,1.933043497697011117e+04
9.083065893875675556e+01,2.045429747563116325e+04
9.335373279816667491e+01,2.157815997429221534e+04
9.587680665757658005e+01,2.225247747348884877e+04
9.839988051698648519e+01,2.405065747134653429e+04
1.009229543763964045e+02,2.427542997107874544e+04
1.034460282358063097e+02,2.539929246973979753e+04
1.059691020952162148e+02,2.562406496947200867e+04
1.084921759546261342e+02,2.584883746920421618e+04
1.110152498140360393e+02,2.674792746813306076e+04
1.135383236734459445e+02,2.742224496732969055e+04
1.160613975328558638e+02,2.809656246652632399e+04
1.185844713922657689e+02,2.832133496625853513e+04
1.211075452516756741e+02,2.877087996572295378e+04
1.236306191110855934e+02,2.877087996572295378e+04
