# Radii, Kt
0.000000000000000000e+00,0.000000000000000000e+00
4.642133426135608865e+00,2.440339249562340740e+02
9.284266852271217729e+00,5.694124915645461442e+02
1.392640027840682748e+01,1.220169624781170342e+03
1.856853370454243546e+01,1.789582116345716486e+03
2.321066713067804343e+01,2.684373174518575070e+03
2.785280055681365496e+01,3.741853515995589078e+03
3.249493398294926294e+01,4.880678499124681366e+03
3.713706740908487092e+01,5.368746349037150139e+03
4.177920083522047889e+01,6.670260615470398079e+03
4.642133426135608687e+01,7.809085598599490368e+03
5.106346768749169485e+01,8.947910581728583566e+03
5.570560111362730993e+01,9.598667714945206171e+03
6.034773453976291790e+01,1.008673556485767585e+04
6.498986796589852588e+01,1.130690518963884642e+04
6.963200139203412675e+01,1.277110873937625001e+04
7.427413481816974183e+01,1.334052123094079616e+04
7.891626824430535692e+01,1.382858908085326402e+04
8.355840167044095779e+01,1.407262300580949886e+04
8.820053509657657287e+01,1.464203549737404501e+04
9.284266852271217374e+01,1.496741406398235631e+04
9.748480194884778882e+01,1.521144798893859115e+04
1.021269353749833897e+02,1.545548191389482417e+04
1.067690688011190048e+02,1.569951583885105902e+04
1.114112022272546199e+02,1.618758368876352688e+04
1.160533356533902207e+02,1.635027297206768344e+04
1.206954690795258358e+02,1.732640867189261917e+04
1.253376025056614367e+02,1.773313188015301057e+04
1.299797359317970518e+02,1.830254437171755490e+04
1.346218693579326668e+02,1.927868007154249062e+04
1.392640027840682535e+02,1.992943720475911687e+04
1.439061362102038686e+02,2.033616041301950463e+04
1.485482696363394837e+02,2.139364075449652228e+04
1.531904030624750987e+02,2.293918894588600233e+04
1.578325364886107138e+02,2.367129072075470685e+04
1.624746699147463005e+02,2.448473713727548602e+04
1.671168033408819156e+02,2.497280498718795207e+04
1.717589367670175307e+02,2.627431925362120091e+04
1.764010701931531457e+02,2.676238710353367060e+04
1.810432036192887324e+02,2.733179959509821492e+04
1.856853370454243475e+02,2.757583352005444976e+04
1.903274704715599626e+02,2.806390136996691945e+04
1.949696038976955776e+02,2.830793529492315429e+04
1.996117373238311927e+02,2.847062457822730721e+04
2.042538707499667794e+02,2.847062457822730721e+04
2.088960041761023945e+02,2.855196921987938549e+04
2.135381376022380095e+02,2.855196921987938549e+04
2.181802710283736246e+02,2.855196921987938549e+04
2.228224044545092397e+02,2.855196921987938549e+04
2.274645378806448264e+02,2.855196921987938549e+04
